section,ministry,demand_no,major_head,major_head_name,sub_major,sub_major_head_name,minor_head,minor_head_name,sub_head,detailed_head,unique_state_code,sub_head_name,detailed_head_name,unique_state_code_name,object_head,object_head_name,actuals_2024_25,be_2025_26,re_2025_26,be_2026_27,full_code,financial_year,source_pdf,source_page,charged,major_head_name_hi,sub_major_head_name_hi,minor_head_name_hi,object_head_name_hi,recovery_flag,gap_flag,gap_reason
Revenue,Agriculture & Allied Dept (Cooperation),018,2425,Co-operation,00,,108,Commercial Crops,11,00,0000,पैक्स के कम्प्यूटराइजेशन हेतु टॉप-अप,,,20,Grants-in-Aid - General (Non-Salary),,,,669.93,2425.00.108.11.00.0000.20,2026-27,Uttar Pradesh/Grants/018 Agriculture & Allied Dept (Cooperation).pdf,11,false,सहकारिता,,अन्य सहकारी समितियों को सहायता,सहायता अनुदान - सामान्य (गैर वेतन),false,new,BE 2026-27 amount present with no prior-year amounts in source row
Revenue,Agriculture & Allied Dept (Cooperation),018,2425,Co-operation,00,,108,Commercial Crops,13,00,0000,अन्न भण्डारण योजनान्तर्गत सहकारी समितियों / अन्य संस्थाओं के नवीन गोदामों का,,,35,Grants for Creation of Capital Assets,,,,2500.00,2425.00.108.13.00.0000.35,2026-27,Uttar Pradesh/Grants/018 Agriculture & Allied Dept (Cooperation).pdf,12,false,सहकारिता,,अन्य सहकारी समितियों को सहायता,पूँजीगत परिसम्पत्तियों के सृजन हेतु अनुदान,false,new,BE 2026-27 amount present with no prior-year amounts in source row
Revenue,Agriculture & Allied Dept (Cooperation),018,2425,Co-operation,00,,108,Commercial Crops,89,00,8901,के न्द्र प्रयोजित योजनाओं का संगत राज्यांश,,पैक्स का कम्प्यूटराइजेशन,20,Grants-in-Aid - General (Non-Salary),1169.33,,,,2425.00.108.89.00.8901.20,2026-27,Uttar Pradesh/Grants/018 Agriculture & Allied Dept (Cooperation).pdf,12,false,सहकारिता,,अन्य सहकारी समितियों को सहायता,सहायता अनुदान - सामान्य (गैर वेतन),false,discontinued,No BE 2026-27 amount in source row
Revenue,Agriculture & Allied Dept (Cooperation),018,2425,Co-operation,00,,800,Other Expenditure,01,00,0101,के न्द्र प्रायोजित योजनायें 4220,,सूचना प्रौद्योगिकी के माध्यम से सहकारिता का सुदृढ़ीकरण (के .60/रा.40-के .+,20,Grants-in-Aid - General (Non-Salary),59.99,805.00,644.00,610.00,2425.00.800.01.00.0101.20,2026-27,Uttar Pradesh/Grants/018 Agriculture & Allied Dept (Cooperation).pdf,12,false,सहकारिता,,अन्य व्यय,सहायता अनुदान - सामान्य (गैर वेतन),false,,
Revenue,Agriculture & Allied Dept (Cooperation),018,2425,Co-operation,00,,800,Other Expenditure,01,00,0102,के न्द्र प्रायोजित योजनायें 4220,,सूचना प्रौद्योगिकी के माध्यम से सहकारिता का सुदृढ़ीकरण योजना के अंतर्गत,20,Grants-in-Aid - General (Non-Salary),,,,45.90,2425.00.800.01.00.0102.20,2026-27,Uttar Pradesh/Grants/018 Agriculture & Allied Dept (Cooperation).pdf,12,false,सहकारिता,,अन्य व्यय,सहायता अनुदान - सामान्य (गैर वेतन),false,new,BE 2026-27 amount present with no prior-year amounts in source row
Revenue,Agriculture & Allied Dept (Cooperation),018,2425,Co-operation,00,,800,Other Expenditure,01,00,0104,के न्द्र प्रायोजित योजनायें 4220,,सूचना प्रौद्योगिकी के माध्यम से सहकारिता का सुदृढ़ीकरण योजना के अन्तर्गत,42,Other Expenditure,,1.00,0.75,0.10,2425.00.800.01.00.0104.42,2026-27,Uttar Pradesh/Grants/018 Agriculture & Allied Dept (Cooperation).pdf,12,false,सहकारिता,,अन्य व्यय,अन्य व्यय,false,,
Revenue,Agriculture & Allied Dept (Cooperation),018,2425,Co-operation,00,,800,Other Expenditure,05,00,0000,रासायनिक उर्वरकों का अग्रिम भण्डारण योजना,,,27,Subsidy,11467.72,17000.00,13600.00,15000.00,2425.00.800.05.00.0000.27,2026-27,Uttar Pradesh/Grants/018 Agriculture & Allied Dept (Cooperation).pdf,12,false,सहकारिता,,अन्य व्यय,सब्सिडी,false,,
Revenue,Agriculture & Allied Dept (Cooperation),018,2425,Co-operation,00,,800,Other Expenditure,07,00,0000,सहकारिता विभाग की संग्रह योजना की सहायता हेतु अनुदान,,,20,Grants-in-Aid - General (Non-Salary),1000.00,1000.00,800.00,1000.00,2425.00.800.07.00.0000.20,2026-27,Uttar Pradesh/Grants/018 Agriculture & Allied Dept (Cooperation).pdf,12,false,सहकारिता,,अन्य व्यय,सहायता अनुदान - सामान्य (गैर वेतन),false,,
Revenue,Agriculture & Allied Dept (Cooperation),018,2425,Co-operation,00,,800,Other Expenditure,08,00,0000,आई.सी.सी.एम.आर.टी. की अवस्थापनाओं का जीर्णोद्धार एवं सुदृढ़ीकरण,,,20,Grants-in-Aid - General (Non-Salary),200.00,100.00,80.00,276.00,2425.00.800.08.00.0000.20,2026-27,Uttar Pradesh/Grants/018 Agriculture & Allied Dept (Cooperation).pdf,12,false,सहकारिता,,अन्य व्यय,सहायता अनुदान - सामान्य (गैर वेतन),false,,
Revenue,Agriculture & Allied Dept (Cooperation),018,2425,Co-operation,00,,800,Other Expenditure,11,00,0000,उत्तर प्रदेश राज्य सहकारी समिति निर्वाचन आयोग,,,01,Salaries,80.79,250.00,200.00,250.00,2425.00.800.11.00.0000.01,2026-27,Uttar Pradesh/Grants/018 Agriculture & Allied Dept (Cooperation).pdf,12,false,सहकारिता,,अन्य व्यय,वेतन,false,,
Revenue,Agriculture & Allied Dept (Cooperation),018,2425,Co-operation,00,,800,Other Expenditure,11,00,0000,उत्तर प्रदेश राज्य सहकारी समिति निर्वाचन आयोग,,,02,Wages,1.01,2.00,2.00,2.00,2425.00.800.11.00.0000.02,2026-27,Uttar Pradesh/Grants/018 Agriculture & Allied Dept (Cooperation).pdf,12,false,सहकारिता,,अन्य व्यय,मजदूरी,false,,
Revenue,Agriculture & Allied Dept (Cooperation),018,2425,Co-operation,00,,800,Other Expenditure,11,00,0000,उत्तर प्रदेश राज्य सहकारी समिति निर्वाचन आयोग,,,03,Dearness Allowance,54.92,150.00,120.00,162.50,2425.00.800.11.00.0000.03,2026-27,Uttar Pradesh/Grants/018 Agriculture & Allied Dept (Cooperation).pdf,12,false,सहकारिता,,अन्य व्यय,मंहगाई भत्ता,false,,
Revenue,Agriculture & Allied Dept (Cooperation),018,2425,Co-operation,00,,800,Other Expenditure,11,00,0000,उत्तर प्रदेश राज्य सहकारी समिति निर्वाचन आयोग,,,04,Travel Expenses,0.21,0.50,0.50,3.00,2425.00.800.11.00.0000.04,2026-27,Uttar Pradesh/Grants/018 Agriculture & Allied Dept (Cooperation).pdf,13,false,सहकारिता,,अन्य व्यय,यात्रा व्यय,false,,
Revenue,Agriculture & Allied Dept (Cooperation),018,2425,Co-operation,00,,800,Other Expenditure,11,00,0000,उत्तर प्रदेश राज्य सहकारी समिति निर्वाचन आयोग,,,05,Transfer Travel Expenses,,1.00,1.00,1.50,2425.00.800.11.00.0000.05,2026-27,Uttar Pradesh/Grants/018 Agriculture & Allied Dept (Cooperation).pdf,13,false,सहकारिता,,अन्य व्यय,स्थानान्तरण यात्रा व्यय,false,,
Revenue,Agriculture & Allied Dept (Cooperation),018,2425,Co-operation,00,,800,Other Expenditure,11,00,0000,उत्तर प्रदेश राज्य सहकारी समिति निर्वाचन आयोग,,,07,Honorarium,,0.50,0.50,0.50,2425.00.800.11.00.0000.07,2026-27,Uttar Pradesh/Grants/018 Agriculture & Allied Dept (Cooperation).pdf,13,false,सहकारिता,,अन्य व्यय,मानदेय,false,,
Revenue,Agriculture & Allied Dept (Cooperation),018,2425,Co-operation,00,,800,Other Expenditure,11,00,0000,उत्तर प्रदेश राज्य सहकारी समिति निर्वाचन आयोग,,,08,Office Expenses,10.75,21.00,21.00,21.00,2425.00.800.11.00.0000.08,2026-27,Uttar Pradesh/Grants/018 Agriculture & Allied Dept (Cooperation).pdf,13,false,सहकारिता,,अन्य व्यय,कार्यालय व्यय,false,,
Revenue,Agriculture & Allied Dept (Cooperation),018,2425,Co-operation,00,,800,Other Expenditure,11,00,0000,उत्तर प्रदेश राज्य सहकारी समिति निर्वाचन आयोग,,,09,Electricity Charges,5.50,20.00,20.00,15.00,2425.00.800.11.00.0000.09,2026-27,Uttar Pradesh/Grants/018 Agriculture & Allied Dept (Cooperation).pdf,13,false,सहकारिता,,अन्य व्यय,विद्युत देय,false,,
Revenue,Agriculture & Allied Dept (Cooperation),018,2425,Co-operation,00,,800,Other Expenditure,11,00,0000,उत्तर प्रदेश राज्य सहकारी समिति निर्वाचन आयोग,,,10,Water Tax / Water Charges,0.95,2.00,2.00,3.00,2425.00.800.11.00.0000.10,2026-27,Uttar Pradesh/Grants/018 Agriculture & Allied Dept (Cooperation).pdf,13,false,सहकारिता,,अन्य व्यय,जलकर / जल प्रभार,false,,
Revenue,Agriculture & Allied Dept (Cooperation),018,2425,Co-operation,00,,800,Other Expenditure,11,00,0000,उत्तर प्रदेश राज्य सहकारी समिति निर्वाचन आयोग,,,11,Stationery and Printing of Forms,9.87,10.00,10.00,10.00,2425.00.800.11.00.0000.11,2026-27,Uttar Pradesh/Grants/018 Agriculture & Allied Dept (Cooperation).pdf,13,false,सहकारिता,,अन्य व्यय,लेखन सामग्री और फार्मों की छपाई,false,,
Revenue,Agriculture & Allied Dept (Cooperation),018,2425,Co-operation,00,,800,Other Expenditure,11,00,0000,उत्तर प्रदेश राज्य सहकारी समिति निर्वाचन आयोग,,,12,Office Furniture and Equipment,9.94,10.00,10.00,10.00,2425.00.800.11.00.0000.12,2026-27,Uttar Pradesh/Grants/018 Agriculture & Allied Dept (Cooperation).pdf,13,false,सहकारिता,,अन्य व्यय,कार्यालय फर्नीचर एवं उपकरण,false,,
Revenue,Agriculture & Allied Dept (Cooperation),018,2425,Co-operation,00,,800,Other Expenditure,11,00,0000,उत्तर प्रदेश राज्य सहकारी समिति निर्वाचन आयोग,,,13,Telephone Expenses,1.04,5.00,5.00,5.00,2425.00.800.11.00.0000.13,2026-27,Uttar Pradesh/Grants/018 Agriculture & Allied Dept (Cooperation).pdf,13,false,सहकारिता,,अन्य व्यय,टेलीफोन पर व्यय,false,,
Revenue,Agriculture & Allied Dept (Cooperation),018,2425,Co-operation,00,,800,Other Expenditure,11,00,0000,उत्तर प्रदेश राज्य सहकारी समिति निर्वाचन आयोग,,,15,Maintenance of Vehicles and Purchase of Petrol etc.,20.95,20.00,20.00,20.00,2425.00.800.11.00.0000.15,2026-27,Uttar Pradesh/Grants/018 Agriculture & Allied Dept (Cooperation).pdf,13,false,सहकारिता,,अन्य व्यय,गाड़ियों का अनुरक्षण और पेट्रोल आदि की खरीद,false,,
Revenue,Agriculture & Allied Dept (Cooperation),018,2425,Co-operation,00,,800,Other Expenditure,11,00,0000,उत्तर प्रदेश राज्य सहकारी समिति निर्वाचन आयोग,,,16,Payment for Professional and Special Services,16.99,7.00,7.00,10.00,2425.00.800.11.00.0000.16,2026-27,Uttar Pradesh/Grants/018 Agriculture & Allied Dept (Cooperation).pdf,13,false,सहकारिता,,अन्य व्यय,व्यावसायिक तथा विशेष सेवाओं के लिए भुगतान,false,,
Revenue,Agriculture & Allied Dept (Cooperation),018,2425,Co-operation,00,,800,Other Expenditure,11,00,0000,उत्तर प्रदेश राज्य सहकारी समिति निर्वाचन आयोग,,,17,"Rent, Rates and Taxes / Royalties",50.54,60.00,60.00,70.00,2425.00.800.11.00.0000.17,2026-27,Uttar Pradesh/Grants/018 Agriculture & Allied Dept (Cooperation).pdf,13,false,सहकारिता,,अन्य व्यय,"किराया, उपशुल्क और कर-स्वामिस्व",false,,
Revenue,Agriculture & Allied Dept (Cooperation),018,2425,Co-operation,00,,800,Other Expenditure,11,00,0000,उत्तर प्रदेश राज्य सहकारी समिति निर्वाचन आयोग,,,18,Publication,,20.00,20.00,20.00,2425.00.800.11.00.0000.18,2026-27,Uttar Pradesh/Grants/018 Agriculture & Allied Dept (Cooperation).pdf,13,false,सहकारिता,,अन्य व्यय,प्रकाशन,false,,
Revenue,Agriculture & Allied Dept (Cooperation),018,2425,Co-operation,00,,800,Other Expenditure,11,00,0000,उत्तर प्रदेश राज्य सहकारी समिति निर्वाचन आयोग,,,19,"Advertisement, Sales and Publicity Expenses",199.18,200.00,200.00,200.00,2425.00.800.11.00.0000.19,2026-27,Uttar Pradesh/Grants/018 Agriculture & Allied Dept (Cooperation).pdf,13,false,सहकारिता,,अन्य व्यय,"विज्ञापन, बिक्री और विख्यापन व्यय",false,,
Revenue,Agriculture & Allied Dept (Cooperation),018,2425,Co-operation,00,,800,Other Expenditure,11,00,0000,उत्तर प्रदेश राज्य सहकारी समिति निर्वाचन आयोग,,,22,Hospitality Expenses / Allowances etc.,2.26,6.00,6.00,4.00,2425.00.800.11.00.0000.22,2026-27,Uttar Pradesh/Grants/018 Agriculture & Allied Dept (Cooperation).pdf,13,false,सहकारिता,,अन्य व्यय,आतिथ्य व्यय/व्यय विषयक भत्ता आदि,false,,
Revenue,Agriculture & Allied Dept (Cooperation),018,2425,Co-operation,00,,800,Other Expenditure,11,00,0000,उत्तर प्रदेश राज्य सहकारी समिति निर्वाचन आयोग,,,29,Maintenance,1.65,5.00,4.00,5.00,2425.00.800.11.00.0000.29,2026-27,Uttar Pradesh/Grants/018 Agriculture & Allied Dept (Cooperation).pdf,13,false,सहकारिता,,अन्य व्यय,अनुरक्षण,false,,
Revenue,Agriculture & Allied Dept (Cooperation),018,2425,Co-operation,00,,800,Other Expenditure,11,00,0000,उत्तर प्रदेश राज्य सहकारी समिति निर्वाचन आयोग,,,42,Other Expenditure,0.43,1.00,0.75,2.00,2425.00.800.11.00.0000.42,2026-27,Uttar Pradesh/Grants/018 Agriculture & Allied Dept (Cooperation).pdf,13,false,सहकारिता,,अन्य व्यय,अन्य व्यय,false,,
Revenue,Agriculture & Allied Dept (Cooperation),018,2425,Co-operation,00,,800,Other Expenditure,11,00,0000,उत्तर प्रदेश राज्य सहकारी समिति निर्वाचन आयोग,,,44,Travel and Other Incidental Expenses for Training,7.61,10.00,10.00,10.00,2425.00.800.11.00.0000.44,2026-27,Uttar Pradesh/Grants/018 Agriculture & Allied Dept (Cooperation).pdf,13,false,सहकारिता,,अन्य व्यय,प्रशिक्षण हेतु यात्रा एवं अन्य प्रासंगिक व्यय,false,,
Revenue,Agriculture & Allied Dept (Cooperation),018,2425,Co-operation,00,,800,Other Expenditure,11,00,0000,उत्तर प्रदेश राज्य सहकारी समिति निर्वाचन आयोग,,,45,Leave Travel Expenses,,1.00,1.00,2.00,2425.00.800.11.00.0000.45,2026-27,Uttar Pradesh/Grants/018 Agriculture & Allied Dept (Cooperation).pdf,13,false,सहकारिता,,अन्य व्यय,अवकाश यात्रा व्यय,false,,
Revenue,Agriculture & Allied Dept (Cooperation),018,2425,Co-operation,00,,800,Other Expenditure,11,00,0000,उत्तर प्रदेश राज्य सहकारी समिति निर्वाचन आयोग,,,46,Purchase of Computer Hardware / Software,13.27,20.00,20.00,20.00,2425.00.800.11.00.0000.46,2026-27,Uttar Pradesh/Grants/018 Agriculture & Allied Dept (Cooperation).pdf,13,false,सहकारिता,,अन्य व्यय,कम्प्यूटर हार्डवेयर/साफ्टवेयर का क्रय,false,,
Revenue,Agriculture & Allied Dept (Cooperation),018,2425,Co-operation,00,,800,Other Expenditure,11,00,0000,उत्तर प्रदेश राज्य सहकारी समिति निर्वाचन आयोग,,,47,Computer Maintenance / Related Stationery,9.95,12.00,12.00,12.00,2425.00.800.11.00.0000.47,2026-27,Uttar Pradesh/Grants/018 Agriculture & Allied Dept (Cooperation).pdf,13,false,सहकारिता,,अन्य व्यय,कम्प्यूटर अनुरक्षण/तत्सम्बन्धी स्टेशनरी का क्रय,false,,
Revenue,Agriculture & Allied Dept (Cooperation),018,2425,Co-operation,00,,800,Other Expenditure,11,00,0000,उत्तर प्रदेश राज्य सहकारी समिति निर्वाचन आयोग,,,49,Medical Expenses,4.97,10.00,10.00,10.00,2425.00.800.11.00.0000.49,2026-27,Uttar Pradesh/Grants/018 Agriculture & Allied Dept (Cooperation).pdf,13,false,सहकारिता,,अन्य व्यय,चिकित्सा व्यय,false,,
Revenue,Agriculture & Allied Dept (Cooperation),018,2425,Co-operation,00,,800,Other Expenditure,11,00,0000,उत्तर प्रदेश राज्य सहकारी समिति निर्वाचन आयोग,,,55,House Rent Allowance,9.66,30.00,24.00,30.00,2425.00.800.11.00.0000.55,2026-27,Uttar Pradesh/Grants/018 Agriculture & Allied Dept (Cooperation).pdf,13,false,सहकारिता,,अन्य व्यय,मकान किराया भत्ता,false,,
Revenue,Agriculture & Allied Dept (Cooperation),018,2425,Co-operation,00,,800,Other Expenditure,11,00,0000,उत्तर प्रदेश राज्य सहकारी समिति निर्वाचन आयोग,,,58,Payment for Outsourcing Services,252.61,250.00,250.00,250.00,2425.00.800.11.00.0000.58,2026-27,Uttar Pradesh/Grants/018 Agriculture & Allied Dept (Cooperation).pdf,13,false,सहकारिता,,अन्य व्यय,आउट सोर्सिग सेवाओं हेतु भुगतान,false,,
Revenue,Agriculture & Allied Dept (Cooperation),018,2425,Co-operation,00,,800,Other Expenditure,12,00,0000,उ.प्र. सहकारी संस्थागत सेवामण्डल द्वारा भर्ती परीक्षा,,,20,Grants-in-Aid - General (Non-Salary),,,,2300.00,2425.00.800.12.00.0000.20,2026-27,Uttar Pradesh/Grants/018 Agriculture & Allied Dept (Cooperation).pdf,13,false,सहकारिता,,अन्य व्यय,सहायता अनुदान - सामान्य (गैर वेतन),false,new,BE 2026-27 amount present with no prior-year amounts in source row
Revenue,Agriculture & Allied Dept (Cooperation),018,2425,Co-operation,00,,800,Other Expenditure,89,00,8901,के न्द्र प्रायोजित योजनाओं का संगत राज्यांश,,सूचना प्रौद्योगिकी के माध्यम से सहकारिता का सुदृढ़ीकरण,20,Grants-in-Aid - General (Non-Salary),39.99,,,,2425.00.800.89.00.8901.20,2026-27,Uttar Pradesh/Grants/018 Agriculture & Allied Dept (Cooperation).pdf,13,false,सहकारिता,,अन्य व्यय,सहायता अनुदान - सामान्य (गैर वेतन),false,discontinued,No BE 2026-27 amount in source row
Capital,Agriculture & Allied Dept (Cooperation),018,4059,Capital Outlay on Public Works,01,कार्यालय भवन,800,Other Expenditure,03,00,0000,सरकारी / अर्द्ध सरकारी /बी-पैक्स भवनों पर सोलर रूफटॉप की स्थापना,,,26,Machinery and Equipment / Tools and Plant,500.00,500.00,2500.00,2500.00,4059.01.800.03.00.0000.26,2026-27,Uttar Pradesh/Grants/018 Agriculture & Allied Dept (Cooperation).pdf,14,false,लोक निर्माण कार्य पर पूंजीगत परिव्यय,कार्यालय भवन,अन्य व्यय,मशीनें और सज्जा /उपकरण और संयंत्र,false,,
Capital,Agriculture & Allied Dept (Cooperation),018,4059,Capital Outlay on Public Works,01,कार्यालय भवन,051,निर्माण,03,00,0000,राज्य सहकारी महाविद्यालय,,,24,Major Works,,,,100.00,4059.01.051.03.00.0000.24,2026-27,Uttar Pradesh/Grants/018 Agriculture & Allied Dept (Cooperation).pdf,14,false,लोक निर्माण कार्य पर पूंजीगत परिव्यय,कार्यालय भवन,निर्माण,वृहत् निर्माण कार्य,false,new,BE 2026-27 amount present with no prior-year amounts in source row
Capital,Agriculture & Allied Dept (Cooperation),018,4425,Capital Outlay on Co-operation,00,,107,Sericulture Industries,01,00,0101,के न्द्र प्रायोजित योजनाएं,,सहकारिता से समृद्धि (के .60/रा.40-के ),30,Investment / Loan,,0.10,0.10,0.10,4425.00.107.01.00.0101.30,2026-27,Uttar Pradesh/Grants/018 Agriculture & Allied Dept (Cooperation).pdf,14,false,सहकारिता पर पूंजीगत परिव्यय,,क्रे डिट सहकारी समितियों में निवेश,निवेश/ऋण,false,,
Capital,Agriculture & Allied Dept (Cooperation),018,4425,Capital Outlay on Co-operation,00,,107,Sericulture Industries,04,00,0000,अधिकोषण योजना के अन्तर्गत गैर लाइसेन्स प्राप्त जिला सहकारी बैंकों को भारतीय,,,30,Investment / Loan,2795.77,1000.00,1000.00,500.00,4425.00.107.04.00.0000.30,2026-27,Uttar Pradesh/Grants/018 Agriculture & Allied Dept (Cooperation).pdf,14,false,सहकारिता पर पूंजीगत परिव्यय,,क्रे डिट सहकारी समितियों में निवेश,निवेश/ऋण,false,,
Capital,Agriculture & Allied Dept (Cooperation),018,4425,Capital Outlay on Co-operation,00,,107,Sericulture Industries,05,00,0000,34 जिला सहकारी बैंक में अंशपूंजी विनियोजन,,,30,Investment / Loan,14000.00,3000.00,3000.00,1500.00,4425.00.107.05.00.0000.30,2026-27,Uttar Pradesh/Grants/018 Agriculture & Allied Dept (Cooperation).pdf,14,false,सहकारिता पर पूंजीगत परिव्यय,,क्रे डिट सहकारी समितियों में निवेश,निवेश/ऋण,false,,
Capital,Agriculture & Allied Dept (Cooperation),018,4425,Capital Outlay on Co-operation,00,,107,Sericulture Industries,06,00,0000,"उत्तर प्रदेश को-ऑपरेटिव बैंक तथा जिला सहकारी बैंकों में ""टेक्नोलॉजी एडॉप्शन",,,30,Investment / Loan,,1000.00,1000.00,1000.00,4425.00.107.06.00.0000.30,2026-27,Uttar Pradesh/Grants/018 Agriculture & Allied Dept (Cooperation).pdf,14,false,सहकारिता पर पूंजीगत परिव्यय,,क्रे डिट सहकारी समितियों में निवेश,निवेश/ऋण,false,,
Capital,Agriculture & Allied Dept (Cooperation),018,4425,Capital Outlay on Co-operation,00,,107,Sericulture Industries,07,00,0000,नये जिला सहकारी बैंक का गठन,,,30,Investment / Loan,,100.00,100.00,1390.00,4425.00.107.07.00.0000.30,2026-27,Uttar Pradesh/Grants/018 Agriculture & Allied Dept (Cooperation).pdf,15,false,सहकारिता पर पूंजीगत परिव्यय,,क्रे डिट सहकारी समितियों में निवेश,निवेश/ऋण,false,,
Capital,Agriculture & Allied Dept (Cooperation),018,4425,Capital Outlay on Co-operation,00,,200,अन्य निवेश,03,00,0000,राज्य सरकार से सीमित दायित्व वाली अन्य सरकारी समितियों के अंशकों का क्रय,,,30,Investment / Loan,20.00,100.00,100.00,,4425.00.200.03.00.0000.30,2026-27,Uttar Pradesh/Grants/018 Agriculture & Allied Dept (Cooperation).pdf,15,false,सहकारिता पर पूंजीगत परिव्यय,,अन्य निवेश,निवेश/ऋण,false,discontinued,No BE 2026-27 amount in source row
Capital,Agriculture & Allied Dept (Cooperation),018,4425,Capital Outlay on Co-operation,00,,800,Other Expenditure,03,00,0000,उ.प्र. राज्य सहकारी समिति निर्वाचन आयोग,,,14,Purchase of Motor Vehicles,,40.00,40.00,,4425.00.800.03.00.0000.14,2026-27,Uttar Pradesh/Grants/018 Agriculture & Allied Dept (Cooperation).pdf,15,false,सहकारिता पर पूंजीगत परिव्यय,,अन्य व्यय,मोटर गाड़ियों का क्रय,false,discontinued,No BE 2026-27 amount in source row
Loans,Agriculture & Allied Dept (Cooperation),018,6003,Internal Debt of the State Government,00,,108,Commercial Crops,03,00,0000,लिये गये ऋण का प्रतिदान,,,30,Investment / Loan,3819.12,2850.00,2850.00,2850.00,6003.00.108.03.00.0000.30,2026-27,Uttar Pradesh/Grants/018 Agriculture & Allied Dept (Cooperation).pdf,15,true,राज्य सरकार का आन्तरिक ऋण,,राष्ट्रीय सहकारी विकास निगम से कर्ज,निवेश/ऋण,false,,
Loans,Agriculture & Allied Dept (Cooperation),018,6425,Loans for Co-operation,00,,800,Other Expenditure,05,00,0000,सहकारी समितियों को संग्रह योजना हेतु ऋण,,,30,Investment / Loan,,0.10,0.10,,6425.00.800.05.00.0000.30,2026-27,Uttar Pradesh/Grants/018 Agriculture & Allied Dept (Cooperation).pdf,15,false,सहकारिता के लिये कर्ज,,अन्य कर्ज,निवेश/ऋण,false,discontinued,No BE 2026-27 amount in source row
Capital,Agriculture & Allied Dept (Cooperation),018,4425,Capital Outlay on Co-operation,00,,107,Sericulture Industries,04,00,0000,अधिकोषण योजना के अर्न्‍तगत गैर लाइसेंस प्राप्‍त जिला सहकारी बैकों को,,,30,Investment / Loan,22.90,,,,4425.00.107.04.00.0000.30,2026-27,Uttar Pradesh/Grants/018 Agriculture & Allied Dept (Cooperation).pdf,16,false,सहकारिता पर पूंजीगत परिव्यय,,क्रे डिट सहकारी समितियों में निवेश,निवेश/ऋण,true,discontinued,No BE 2026-27 amount in source row
Capital,Agriculture & Allied Dept (Cooperation),018,4425,Capital Outlay on Co-operation,00,,107,Sericulture Industries,05,00,0000,34 जिला सहकारी बैंक में अंशपूंजी विनियोजन,,,30,Investment / Loan,309.72,,,,4425.00.107.05.00.0000.30,2026-27,Uttar Pradesh/Grants/018 Agriculture & Allied Dept (Cooperation).pdf,16,false,सहकारिता पर पूंजीगत परिव्यय,,क्रे डिट सहकारी समितियों में निवेश,निवेश/ऋण,true,discontinued,No BE 2026-27 amount in source row
Capital,Agriculture & Allied Dept (Cooperation),018,4425,Capital Outlay on Co-operation,00,,200,अन्य निवेश,03,00,0000,राज्य सरकार से सीमित दायित्व वाली अन्य सरकारी समितियों के अंशकों,,,30,Investment / Loan,177.63,,,,4425.00.200.03.00.0000.30,2026-27,Uttar Pradesh/Grants/018 Agriculture & Allied Dept (Cooperation).pdf,16,false,सहकारिता पर पूंजीगत परिव्यय,,अन्य निवेश,निवेश/ऋण,true,discontinued,No BE 2026-27 amount in source row
Capital,Agriculture & Allied Dept (Cooperation),018,4425,Capital Outlay on Co-operation,00,,200,अन्य निवेश,05,00,0000,एकीकृ त सहकारी विकास योजना के अर्न्तगत सहकारी संस्थाओं में अंश पूंजी,,,30,Investment / Loan,22.24,,,,4425.00.200.05.00.0000.30,2026-27,Uttar Pradesh/Grants/018 Agriculture & Allied Dept (Cooperation).pdf,16,false,सहकारिता पर पूंजीगत परिव्यय,,अन्य निवेश,निवेश/ऋण,true,discontinued,No BE 2026-27 amount in source row
