section,ministry,demand_no,major_head,major_head_name,sub_major,sub_major_head_name,minor_head,minor_head_name,sub_head,detailed_head,unique_state_code,sub_head_name,detailed_head_name,unique_state_code_name,object_head,object_head_name,actuals_2024_25,be_2025_26,re_2025_26,be_2026_27,full_code,financial_year,source_pdf,source_page,charged,major_head_name_hi,sub_major_head_name_hi,minor_head_name_hi,object_head_name_hi,recovery_flag,gap_flag,gap_reason
Revenue,Agriculture & Allied Dept (Land Development & Water Resources),012,2705,Command Area Development,00,,800,Other Expenditure,03,00,0000,ग्रेटर शारदा सहायक कमाण्ड क्षेत्र विकास प्राधिकारी / परियोजना,,,06,Other Allowances,2.58,12.00,9.60,5.50,2705.00.800.03.00.0000.06,2026-27,Uttar Pradesh/Grants/012 Agriculture & Allied Dept (Land Development & Water Resources).pdf,6,false,कमान क्षेत्र विकास,,अन्य व्यय,अन्य भत्ते,false,,
Revenue,Agriculture & Allied Dept (Land Development & Water Resources),012,2705,Command Area Development,00,,800,Other Expenditure,03,00,0000,ग्रेटर शारदा सहायक कमाण्ड क्षेत्र विकास प्राधिकारी / परियोजना,,,07,Honorarium,0.92,2.00,2.00,1.00,2705.00.800.03.00.0000.07,2026-27,Uttar Pradesh/Grants/012 Agriculture & Allied Dept (Land Development & Water Resources).pdf,6,false,कमान क्षेत्र विकास,,अन्य व्यय,मानदेय,false,,
Revenue,Agriculture & Allied Dept (Land Development & Water Resources),012,2705,Command Area Development,00,,800,Other Expenditure,03,00,0000,ग्रेटर शारदा सहायक कमाण्ड क्षेत्र विकास प्राधिकारी / परियोजना,,,08,Office Expenses,36.08,30.00,30.00,55.00,2705.00.800.03.00.0000.08,2026-27,Uttar Pradesh/Grants/012 Agriculture & Allied Dept (Land Development & Water Resources).pdf,6,false,कमान क्षेत्र विकास,,अन्य व्यय,कार्यालय व्यय,false,,
Revenue,Agriculture & Allied Dept (Land Development & Water Resources),012,2705,Command Area Development,00,,800,Other Expenditure,03,00,0000,ग्रेटर शारदा सहायक कमाण्ड क्षेत्र विकास प्राधिकारी / परियोजना,,,09,Electricity Charges,43.79,40.00,40.00,34.00,2705.00.800.03.00.0000.09,2026-27,Uttar Pradesh/Grants/012 Agriculture & Allied Dept (Land Development & Water Resources).pdf,6,false,कमान क्षेत्र विकास,,अन्य व्यय,विद्युत देय,false,,
Revenue,Agriculture & Allied Dept (Land Development & Water Resources),012,2705,Command Area Development,00,,800,Other Expenditure,03,00,0000,ग्रेटर शारदा सहायक कमाण्ड क्षेत्र विकास प्राधिकारी / परियोजना,,,10,Water Tax / Water Charges,0.36,4.00,4.00,3.00,2705.00.800.03.00.0000.10,2026-27,Uttar Pradesh/Grants/012 Agriculture & Allied Dept (Land Development & Water Resources).pdf,6,false,कमान क्षेत्र विकास,,अन्य व्यय,जलकर / जल प्रभार,false,,
Revenue,Agriculture & Allied Dept (Land Development & Water Resources),012,2705,Command Area Development,00,,800,Other Expenditure,03,00,0000,ग्रेटर शारदा सहायक कमाण्ड क्षेत्र विकास प्राधिकारी / परियोजना,,,11,Stationery and Printing of Forms,15.43,20.00,20.00,25.00,2705.00.800.03.00.0000.11,2026-27,Uttar Pradesh/Grants/012 Agriculture & Allied Dept (Land Development & Water Resources).pdf,6,false,कमान क्षेत्र विकास,,अन्य व्यय,लेखन सामग्री और फार्मों की छपाई,false,,
Revenue,Agriculture & Allied Dept (Land Development & Water Resources),012,2705,Command Area Development,00,,800,Other Expenditure,03,00,0000,ग्रेटर शारदा सहायक कमाण्ड क्षेत्र विकास प्राधिकारी / परियोजना,,,12,Office Furniture and Equipment,7.69,8.00,8.00,17.00,2705.00.800.03.00.0000.12,2026-27,Uttar Pradesh/Grants/012 Agriculture & Allied Dept (Land Development & Water Resources).pdf,6,false,कमान क्षेत्र विकास,,अन्य व्यय,कार्यालय फर्नीचर एवं उपकरण,false,,
Revenue,Agriculture & Allied Dept (Land Development & Water Resources),012,2705,Command Area Development,00,,800,Other Expenditure,03,00,0000,ग्रेटर शारदा सहायक कमाण्ड क्षेत्र विकास प्राधिकारी / परियोजना,,,13,Telephone Expenses,2.15,4.00,4.00,4.00,2705.00.800.03.00.0000.13,2026-27,Uttar Pradesh/Grants/012 Agriculture & Allied Dept (Land Development & Water Resources).pdf,6,false,कमान क्षेत्र विकास,,अन्य व्यय,टेलीफोन पर व्यय,false,,
Revenue,Agriculture & Allied Dept (Land Development & Water Resources),012,2705,Command Area Development,00,,800,Other Expenditure,03,00,0000,ग्रेटर शारदा सहायक कमाण्ड क्षेत्र विकास प्राधिकारी / परियोजना,,,15,Maintenance of Vehicles and Purchase of Petrol etc.,29.98,30.00,30.00,30.00,2705.00.800.03.00.0000.15,2026-27,Uttar Pradesh/Grants/012 Agriculture & Allied Dept (Land Development & Water Resources).pdf,6,false,कमान क्षेत्र विकास,,अन्य व्यय,गाड़ियों का अनुरक्षण और पेट्रोल आदि की खरीद,false,,
Revenue,Agriculture & Allied Dept (Land Development & Water Resources),012,2705,Command Area Development,00,,800,Other Expenditure,03,00,0000,ग्रेटर शारदा सहायक कमाण्ड क्षेत्र विकास प्राधिकारी / परियोजना,,,16,Payment for Professional and Special Services,24.25,15.00,15.00,25.00,2705.00.800.03.00.0000.16,2026-27,Uttar Pradesh/Grants/012 Agriculture & Allied Dept (Land Development & Water Resources).pdf,6,false,कमान क्षेत्र विकास,,अन्य व्यय,व्यावसायिक तथा विशेष सेवाओं के लिए भुगतान,false,,
Revenue,Agriculture & Allied Dept (Land Development & Water Resources),012,2705,Command Area Development,00,,800,Other Expenditure,03,00,0000,ग्रेटर शारदा सहायक कमाण्ड क्षेत्र विकास प्राधिकारी / परियोजना,,,17,"Rent, Rates and Taxes / Royalties",144.19,115.00,115.00,115.00,2705.00.800.03.00.0000.17,2026-27,Uttar Pradesh/Grants/012 Agriculture & Allied Dept (Land Development & Water Resources).pdf,6,false,कमान क्षेत्र विकास,,अन्य व्यय,"किराया, उपशुल्क और कर-स्वामिस्व",false,,
Revenue,Agriculture & Allied Dept (Land Development & Water Resources),012,2705,Command Area Development,00,,800,Other Expenditure,03,00,0000,ग्रेटर शारदा सहायक कमाण्ड क्षेत्र विकास प्राधिकारी / परियोजना,,,18,Publication,0.96,1.00,1.00,1.00,2705.00.800.03.00.0000.18,2026-27,Uttar Pradesh/Grants/012 Agriculture & Allied Dept (Land Development & Water Resources).pdf,6,false,कमान क्षेत्र विकास,,अन्य व्यय,प्रकाशन,false,,
Revenue,Agriculture & Allied Dept (Land Development & Water Resources),012,2705,Command Area Development,00,,800,Other Expenditure,03,00,0000,ग्रेटर शारदा सहायक कमाण्ड क्षेत्र विकास प्राधिकारी / परियोजना,,,29,Maintenance,5.00,5.00,4.00,5.00,2705.00.800.03.00.0000.29,2026-27,Uttar Pradesh/Grants/012 Agriculture & Allied Dept (Land Development & Water Resources).pdf,6,false,कमान क्षेत्र विकास,,अन्य व्यय,अनुरक्षण,false,,
Revenue,Agriculture & Allied Dept (Land Development & Water Resources),012,2705,Command Area Development,00,,800,Other Expenditure,03,00,0000,ग्रेटर शारदा सहायक कमाण्ड क्षेत्र विकास प्राधिकारी / परियोजना,,,42,Other Expenditure,3.95,5.00,3.75,12.20,2705.00.800.03.00.0000.42,2026-27,Uttar Pradesh/Grants/012 Agriculture & Allied Dept (Land Development & Water Resources).pdf,6,false,कमान क्षेत्र विकास,,अन्य व्यय,अन्य व्यय,false,,
Revenue,Agriculture & Allied Dept (Land Development & Water Resources),012,2705,Command Area Development,00,,800,Other Expenditure,03,00,0000,ग्रेटर शारदा सहायक कमाण्ड क्षेत्र विकास प्राधिकारी / परियोजना,,,44,Travel and Other Incidental Expenses for Training,3.70,5.00,5.00,5.00,2705.00.800.03.00.0000.44,2026-27,Uttar Pradesh/Grants/012 Agriculture & Allied Dept (Land Development & Water Resources).pdf,6,false,कमान क्षेत्र विकास,,अन्य व्यय,प्रशिक्षण हेतु यात्रा एवं अन्य प्रासंगिक व्यय,false,,
Revenue,Agriculture & Allied Dept (Land Development & Water Resources),012,2705,Command Area Development,00,,800,Other Expenditure,03,00,0000,ग्रेटर शारदा सहायक कमाण्ड क्षेत्र विकास प्राधिकारी / परियोजना,,,45,Leave Travel Expenses,0.46,2.00,2.00,2.20,2705.00.800.03.00.0000.45,2026-27,Uttar Pradesh/Grants/012 Agriculture & Allied Dept (Land Development & Water Resources).pdf,6,false,कमान क्षेत्र विकास,,अन्य व्यय,अवकाश यात्रा व्यय,false,,
Revenue,Agriculture & Allied Dept (Land Development & Water Resources),012,2705,Command Area Development,00,,800,Other Expenditure,03,00,0000,ग्रेटर शारदा सहायक कमाण्ड क्षेत्र विकास प्राधिकारी / परियोजना,,,46,Purchase of Computer Hardware / Software,4.95,5.00,5.00,25.00,2705.00.800.03.00.0000.46,2026-27,Uttar Pradesh/Grants/012 Agriculture & Allied Dept (Land Development & Water Resources).pdf,6,false,कमान क्षेत्र विकास,,अन्य व्यय,कम्प्यूटर हार्डवेयर/साफ्टवेयर का क्रय,false,,
Revenue,Agriculture & Allied Dept (Land Development & Water Resources),012,2705,Command Area Development,00,,800,Other Expenditure,03,00,0000,ग्रेटर शारदा सहायक कमाण्ड क्षेत्र विकास प्राधिकारी / परियोजना,,,47,Computer Maintenance / Related Stationery,4.87,5.00,5.00,25.00,2705.00.800.03.00.0000.47,2026-27,Uttar Pradesh/Grants/012 Agriculture & Allied Dept (Land Development & Water Resources).pdf,6,false,कमान क्षेत्र विकास,,अन्य व्यय,कम्प्यूटर अनुरक्षण/तत्सम्बन्धी स्टेशनरी का क्रय,false,,
Revenue,Agriculture & Allied Dept (Land Development & Water Resources),012,2705,Command Area Development,00,,800,Other Expenditure,03,00,0000,ग्रेटर शारदा सहायक कमाण्ड क्षेत्र विकास प्राधिकारी / परियोजना,,,49,Medical Expenses,225.45,170.00,170.00,173.00,2705.00.800.03.00.0000.49,2026-27,Uttar Pradesh/Grants/012 Agriculture & Allied Dept (Land Development & Water Resources).pdf,6,false,कमान क्षेत्र विकास,,अन्य व्यय,चिकित्सा व्यय,false,,
Revenue,Agriculture & Allied Dept (Land Development & Water Resources),012,2705,Command Area Development,00,,800,Other Expenditure,03,00,0000,ग्रेटर शारदा सहायक कमाण्ड क्षेत्र विकास प्राधिकारी / परियोजना,,,51,Uniform Expenses,0.32,2.00,2.00,3.00,2705.00.800.03.00.0000.51,2026-27,Uttar Pradesh/Grants/012 Agriculture & Allied Dept (Land Development & Water Resources).pdf,6,false,कमान क्षेत्र विकास,,अन्य व्यय,वर्दी व्यय,false,,
Revenue,Agriculture & Allied Dept (Land Development & Water Resources),012,2705,Command Area Development,00,,800,Other Expenditure,03,00,0000,ग्रेटर शारदा सहायक कमाण्ड क्षेत्र विकास प्राधिकारी / परियोजना,,,55,House Rent Allowance,312.35,518.00,414.40,403.00,2705.00.800.03.00.0000.55,2026-27,Uttar Pradesh/Grants/012 Agriculture & Allied Dept (Land Development & Water Resources).pdf,6,false,कमान क्षेत्र विकास,,अन्य व्यय,मकान किराया भत्ता,false,,
Capital,Agriculture & Allied Dept (Land Development & Water Resources),012,4705,Capital Outlay on Command Area Development,00,,800,Other Expenditure,03,00,0000,ग्रेटर शारदा सहायक कमाण्ड क्षेत्र विकास प्राधिकारी / परियोजना,,,14,Purchase of Motor Vehicles,,,,50.00,4705.00.800.03.00.0000.14,2026-27,Uttar Pradesh/Grants/012 Agriculture & Allied Dept (Land Development & Water Resources).pdf,7,false,कमान क्षेत्र विकास पर पूंजीगत परिव्यय,,अन्य व्यय,मोटर गाड़ियों का क्रय,false,new,BE 2026-27 amount present with no prior-year amounts in source row
