section,ministry,demand_no,major_head,major_head_name,sub_major,sub_major_head_name,minor_head,minor_head_name,sub_head,detailed_head,unique_state_code,sub_head_name,detailed_head_name,unique_state_code_name,object_head,object_head_name,actuals_2024_25,be_2025_26,re_2025_26,be_2026_27,full_code,financial_year,source_pdf,source_page,charged,major_head_name_hi,sub_major_head_name_hi,minor_head_name_hi,object_head_name_hi,recovery_flag,gap_flag,gap_reason
Revenue,Agriculture & Allied Dept (Agriculture),011,2071,Pensions and Other Retirement Benefits,01,सिविल,117,Dairy Development,03,00,0309,राज्य सरकार का अंशदान,,उ 0 प्र 0 कृ षि विश्वविद्यालय कानपुर को जपनद इटावा में प्रौद्याेगिकी महाविद्यालय,20,Grants-in-Aid - General (Non-Salary),13.64,14.82,11.86,24.64,2071.01.117.03.00.0309.20,2026-27,Uttar Pradesh/Grants/011 Agriculture & Allied Dept (Agriculture).pdf,9,false,पेंशन तथा अन्य सेवा निवृत्ति हित लाभ,सिविल,निर्धारित अंशदायी पेंशन स्कीम के लिए सरकारी अंशदान,सहायता अनुदान - सामान्य (गैर वेतन),false,,
Revenue,Agriculture & Allied Dept (Agriculture),011,2071,Pensions and Other Retirement Benefits,01,सिविल,117,Dairy Development,03,00,0310,राज्य सरकार का अंशदान,,कृ षि महाविद्यालय,20,Grants-in-Aid - General (Non-Salary),43.49,50.00,40.00,60.00,2071.01.117.03.00.0310.20,2026-27,Uttar Pradesh/Grants/011 Agriculture & Allied Dept (Agriculture).pdf,9,false,पेंशन तथा अन्य सेवा निवृत्ति हित लाभ,सिविल,निर्धारित अंशदायी पेंशन स्कीम के लिए सरकारी अंशदान,सहायता अनुदान - सामान्य (गैर वेतन),false,,
Revenue,Agriculture & Allied Dept (Agriculture),011,2071,Pensions and Other Retirement Benefits,01,सिविल,117,Dairy Development,03,00,0311,राज्य सरकार का अंशदान,,चन्द्रशेखर आजाद कृ षि एवं प्रौद्योगिकी विश्वविद्यालय,20,Grants-in-Aid - General (Non-Salary),,217.35,173.88,217.35,2071.01.117.03.00.0311.20,2026-27,Uttar Pradesh/Grants/011 Agriculture & Allied Dept (Agriculture).pdf,10,false,पेंशन तथा अन्य सेवा निवृत्ति हित लाभ,सिविल,निर्धारित अंशदायी पेंशन स्कीम के लिए सरकारी अंशदान,सहायता अनुदान - सामान्य (गैर वेतन),false,,
Revenue,Agriculture & Allied Dept (Agriculture),011,2071,Pensions and Other Retirement Benefits,01,सिविल,117,Dairy Development,03,00,0312,राज्य सरकार का अंशदान,,चन्द्रशेखर आजाद कृ षि एवं प्रौद्योगिक विश्वविद्यालय,20,Grants-in-Aid - General (Non-Salary),,,,4.50,2071.01.117.03.00.0312.20,2026-27,Uttar Pradesh/Grants/011 Agriculture & Allied Dept (Agriculture).pdf,10,false,पेंशन तथा अन्य सेवा निवृत्ति हित लाभ,सिविल,निर्धारित अंशदायी पेंशन स्कीम के लिए सरकारी अंशदान,सहायता अनुदान - सामान्य (गैर वेतन),false,new,BE 2026-27 amount present with no prior-year amounts in source row
Revenue,Agriculture & Allied Dept (Agriculture),011,2071,Pensions and Other Retirement Benefits,01,सिविल,117,Dairy Development,03,00,0313,राज्य सरकार का अंशदान,,चन्द्रशेखर आजाद कृ षि एवं प्रौद्योगिक विश्वविद्यालय,20,Grants-in-Aid - General (Non-Salary),,,,10.46,2071.01.117.03.00.0313.20,2026-27,Uttar Pradesh/Grants/011 Agriculture & Allied Dept (Agriculture).pdf,10,false,पेंशन तथा अन्य सेवा निवृत्ति हित लाभ,सिविल,निर्धारित अंशदायी पेंशन स्कीम के लिए सरकारी अंशदान,सहायता अनुदान - सामान्य (गैर वेतन),false,new,BE 2026-27 amount present with no prior-year amounts in source row
Revenue,Agriculture & Allied Dept (Agriculture),011,2071,Pensions and Other Retirement Benefits,01,सिविल,117,Dairy Development,03,00,0314,राज्य सरकार का अंशदान,,चन्द्रशेखर आजाद कृ षि एवं प्रौद्योगिक विश्वविद्यालय,20,Grants-in-Aid - General (Non-Salary),,,,217.35,2071.01.117.03.00.0314.20,2026-27,Uttar Pradesh/Grants/011 Agriculture & Allied Dept (Agriculture).pdf,10,false,पेंशन तथा अन्य सेवा निवृत्ति हित लाभ,सिविल,निर्धारित अंशदायी पेंशन स्कीम के लिए सरकारी अंशदान,सहायता अनुदान - सामान्य (गैर वेतन),false,new,BE 2026-27 amount present with no prior-year amounts in source row
Revenue,Agriculture & Allied Dept (Agriculture),011,2071,Pensions and Other Retirement Benefits,01,सिविल,117,Dairy Development,07,00,0000,कृ षि विश्वाविद्यालयों के एन.पी.एस. से अच्छादित कर्मचारियों के दिनांक 31-03-,,,20,Grants-in-Aid - General (Non-Salary),,500.00,400.00,500.00,2071.01.117.07.00.0000.20,2026-27,Uttar Pradesh/Grants/011 Agriculture & Allied Dept (Agriculture).pdf,10,false,पेंशन तथा अन्य सेवा निवृत्ति हित लाभ,सिविल,निर्धारित अंशदायी पेंशन स्कीम के लिए सरकारी अंशदान,सहायता अनुदान - सामान्य (गैर वेतन),false,,
Revenue,Agriculture & Allied Dept (Agriculture),011,2401,Crop Husbandry,00,,001,Direction and Administration,03,00,0000,कृ षि निदेशालय का सामान्य अधिष्ठान,,,01,Salaries,3402.25,5087.14,4069.71,5387.14,2401.00.001.03.00.0000.01,2026-27,Uttar Pradesh/Grants/011 Agriculture & Allied Dept (Agriculture).pdf,10,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,वेतन,false,,
Revenue,Agriculture & Allied Dept (Agriculture),011,2401,Crop Husbandry,00,,001,Direction and Administration,03,00,0000,कृ षि निदेशालय का सामान्य अधिष्ठान,,,02,Wages,25.98,26.00,26.00,26.00,2401.00.001.03.00.0000.02,2026-27,Uttar Pradesh/Grants/011 Agriculture & Allied Dept (Agriculture).pdf,10,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,मजदूरी,false,,
Revenue,Agriculture & Allied Dept (Agriculture),011,2401,Crop Husbandry,00,,001,Direction and Administration,03,00,0000,कृ षि निदेशालय का सामान्य अधिष्ठान,,,03,Dearness Allowance,1752.76,3052.28,2441.82,3501.64,2401.00.001.03.00.0000.03,2026-27,Uttar Pradesh/Grants/011 Agriculture & Allied Dept (Agriculture).pdf,10,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,मंहगाई भत्ता,false,,
Revenue,Agriculture & Allied Dept (Agriculture),011,2401,Crop Husbandry,00,,001,Direction and Administration,03,00,0000,कृ षि निदेशालय का सामान्य अधिष्ठान,,,04,Travel Expenses,16.58,12.00,12.00,12.00,2401.00.001.03.00.0000.04,2026-27,Uttar Pradesh/Grants/011 Agriculture & Allied Dept (Agriculture).pdf,10,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,यात्रा व्यय,false,,
Revenue,Agriculture & Allied Dept (Agriculture),011,2401,Crop Husbandry,00,,001,Direction and Administration,03,00,0000,कृ षि निदेशालय का सामान्य अधिष्ठान,,,05,Transfer Travel Expenses,,3.00,3.00,3.00,2401.00.001.03.00.0000.05,2026-27,Uttar Pradesh/Grants/011 Agriculture & Allied Dept (Agriculture).pdf,10,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,स्थानान्तरण यात्रा व्यय,false,,
Revenue,Agriculture & Allied Dept (Agriculture),011,2401,Crop Husbandry,00,,001,Direction and Administration,03,00,0000,कृ षि निदेशालय का सामान्य अधिष्ठान,,,06,Other Allowances,3.56,10.00,8.00,10.00,2401.00.001.03.00.0000.06,2026-27,Uttar Pradesh/Grants/011 Agriculture & Allied Dept (Agriculture).pdf,11,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,अन्य भत्ते,false,,
Revenue,Agriculture & Allied Dept (Agriculture),011,2401,Crop Husbandry,00,,001,Direction and Administration,03,00,0000,कृ षि निदेशालय का सामान्य अधिष्ठान,,,07,Honorarium,,0.01,0.01,0.01,2401.00.001.03.00.0000.07,2026-27,Uttar Pradesh/Grants/011 Agriculture & Allied Dept (Agriculture).pdf,11,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,मानदेय,false,,
Revenue,Agriculture & Allied Dept (Agriculture),011,2401,Crop Husbandry,00,,001,Direction and Administration,03,00,0000,कृ षि निदेशालय का सामान्य अधिष्ठान,,,08,Office Expenses,20.01,20.00,20.00,20.00,2401.00.001.03.00.0000.08,2026-27,Uttar Pradesh/Grants/011 Agriculture & Allied Dept (Agriculture).pdf,11,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,कार्यालय व्यय,false,,
Revenue,Agriculture & Allied Dept (Agriculture),011,2401,Crop Husbandry,00,,001,Direction and Administration,03,00,0000,कृ षि निदेशालय का सामान्य अधिष्ठान,,,09,Electricity Charges,100.00,100.00,100.00,100.00,2401.00.001.03.00.0000.09,2026-27,Uttar Pradesh/Grants/011 Agriculture & Allied Dept (Agriculture).pdf,11,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,विद्युत देय,false,,
Revenue,Agriculture & Allied Dept (Agriculture),011,2401,Crop Husbandry,00,,001,Direction and Administration,03,00,0000,कृ षि निदेशालय का सामान्य अधिष्ठान,,,10,Water Tax / Water Charges,25.07,30.00,30.00,30.00,2401.00.001.03.00.0000.10,2026-27,Uttar Pradesh/Grants/011 Agriculture & Allied Dept (Agriculture).pdf,11,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,जलकर / जल प्रभार,false,,
Revenue,Agriculture & Allied Dept (Agriculture),011,2401,Crop Husbandry,00,,001,Direction and Administration,03,00,0000,कृ षि निदेशालय का सामान्य अधिष्ठान,,,11,Stationery and Printing of Forms,10.16,10.00,10.00,10.00,2401.00.001.03.00.0000.11,2026-27,Uttar Pradesh/Grants/011 Agriculture & Allied Dept (Agriculture).pdf,11,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,लेखन सामग्री और फार्मों की छपाई,false,,
Revenue,Agriculture & Allied Dept (Agriculture),011,2401,Crop Husbandry,00,,001,Direction and Administration,03,00,0000,कृ षि निदेशालय का सामान्य अधिष्ठान,,,12,Office Furniture and Equipment,1.96,2.00,51.25,51.25,2401.00.001.03.00.0000.12,2026-27,Uttar Pradesh/Grants/011 Agriculture & Allied Dept (Agriculture).pdf,11,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,कार्यालय फर्नीचर एवं उपकरण,false,,
Revenue,Agriculture & Allied Dept (Agriculture),011,2401,Crop Husbandry,00,,001,Direction and Administration,03,00,0000,कृ षि निदेशालय का सामान्य अधिष्ठान,,,13,Telephone Expenses,1.92,4.00,4.00,4.00,2401.00.001.03.00.0000.13,2026-27,Uttar Pradesh/Grants/011 Agriculture & Allied Dept (Agriculture).pdf,11,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,टेलीफोन पर व्यय,false,,
Revenue,Agriculture & Allied Dept (Agriculture),011,2401,Crop Husbandry,00,,001,Direction and Administration,03,00,0000,कृ षि निदेशालय का सामान्य अधिष्ठान,,,15,Maintenance of Vehicles and Purchase of Petrol etc.,49.85,50.00,50.00,50.00,2401.00.001.03.00.0000.15,2026-27,Uttar Pradesh/Grants/011 Agriculture & Allied Dept (Agriculture).pdf,11,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,गाड़ियों का अनुरक्षण और पेट्रोल आदि की खरीद,false,,
Revenue,Agriculture & Allied Dept (Agriculture),011,2401,Crop Husbandry,00,,001,Direction and Administration,03,00,0000,कृ षि निदेशालय का सामान्य अधिष्ठान,,,16,Payment for Professional and Special Services,9.98,10.00,10.00,10.00,2401.00.001.03.00.0000.16,2026-27,Uttar Pradesh/Grants/011 Agriculture & Allied Dept (Agriculture).pdf,11,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,व्यावसायिक तथा विशेष सेवाओं के लिए भुगतान,false,,
Revenue,Agriculture & Allied Dept (Agriculture),011,2401,Crop Husbandry,00,,001,Direction and Administration,03,00,0000,कृ षि निदेशालय का सामान्य अधिष्ठान,,,17,"Rent, Rates and Taxes / Royalties",28.69,30.00,30.00,30.00,2401.00.001.03.00.0000.17,2026-27,Uttar Pradesh/Grants/011 Agriculture & Allied Dept (Agriculture).pdf,11,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,"किराया, उपशुल्क और कर-स्वामिस्व",false,,
Revenue,Agriculture & Allied Dept (Agriculture),011,2401,Crop Husbandry,00,,001,Direction and Administration,03,00,0000,कृ षि निदेशालय का सामान्य अधिष्ठान,,,29,Maintenance,49.77,50.00,42.40,53.00,2401.00.001.03.00.0000.29,2026-27,Uttar Pradesh/Grants/011 Agriculture & Allied Dept (Agriculture).pdf,11,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,अनुरक्षण,false,,
Revenue,Agriculture & Allied Dept (Agriculture),011,2401,Crop Husbandry,00,,001,Direction and Administration,03,00,0000,कृ षि निदेशालय का सामान्य अधिष्ठान,,,42,Other Expenditure,5.30,75.50,83.62,131.50,2401.00.001.03.00.0000.42,2026-27,Uttar Pradesh/Grants/011 Agriculture & Allied Dept (Agriculture).pdf,11,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,अन्य व्यय,false,,
Revenue,Agriculture & Allied Dept (Agriculture),011,2401,Crop Husbandry,00,,001,Direction and Administration,03,00,0000,कृ षि निदेशालय का सामान्य अधिष्ठान,,,44,Travel and Other Incidental Expenses for Training,1.99,32.00,32.00,32.00,2401.00.001.03.00.0000.44,2026-27,Uttar Pradesh/Grants/011 Agriculture & Allied Dept (Agriculture).pdf,11,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,प्रशिक्षण हेतु यात्रा एवं अन्य प्रासंगिक व्यय,false,,
Revenue,Agriculture & Allied Dept (Agriculture),011,2401,Crop Husbandry,00,,001,Direction and Administration,03,00,0000,कृ षि निदेशालय का सामान्य अधिष्ठान,,,45,Leave Travel Expenses,0.04,2.10,2.10,2.10,2401.00.001.03.00.0000.45,2026-27,Uttar Pradesh/Grants/011 Agriculture & Allied Dept (Agriculture).pdf,11,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,अवकाश यात्रा व्यय,false,,
Revenue,Agriculture & Allied Dept (Agriculture),011,2401,Crop Husbandry,00,,001,Direction and Administration,03,00,0000,कृ षि निदेशालय का सामान्य अधिष्ठान,,,46,Purchase of Computer Hardware / Software,17.42,20.00,358.90,58.90,2401.00.001.03.00.0000.46,2026-27,Uttar Pradesh/Grants/011 Agriculture & Allied Dept (Agriculture).pdf,11,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,कम्प्यूटर हार्डवेयर/साफ्टवेयर का क्रय,false,,
Revenue,Agriculture & Allied Dept (Agriculture),011,2401,Crop Husbandry,00,,001,Direction and Administration,03,00,0000,कृ षि निदेशालय का सामान्य अधिष्ठान,,,47,Computer Maintenance / Related Stationery,21.99,22.00,94.85,94.85,2401.00.001.03.00.0000.47,2026-27,Uttar Pradesh/Grants/011 Agriculture & Allied Dept (Agriculture).pdf,11,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,कम्प्यूटर अनुरक्षण/तत्सम्बन्धी स्टेशनरी का क्रय,false,,
Revenue,Agriculture & Allied Dept (Agriculture),011,2401,Crop Husbandry,00,,001,Direction and Administration,03,00,0000,कृ षि निदेशालय का सामान्य अधिष्ठान,,,49,Medical Expenses,139.78,110.00,110.00,110.00,2401.00.001.03.00.0000.49,2026-27,Uttar Pradesh/Grants/011 Agriculture & Allied Dept (Agriculture).pdf,11,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,चिकित्सा व्यय,false,,
Revenue,Agriculture & Allied Dept (Agriculture),011,2401,Crop Husbandry,00,,001,Direction and Administration,03,00,0000,कृ षि निदेशालय का सामान्य अधिष्ठान,,,51,Uniform Expenses,0.50,0.50,0.50,0.50,2401.00.001.03.00.0000.51,2026-27,Uttar Pradesh/Grants/011 Agriculture & Allied Dept (Agriculture).pdf,11,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,वर्दी व्यय,false,,
Revenue,Agriculture & Allied Dept (Agriculture),011,2401,Crop Husbandry,00,,001,Direction and Administration,03,00,0000,कृ षि निदेशालय का सामान्य अधिष्ठान,,,55,House Rent Allowance,293.91,425.00,340.00,425.00,2401.00.001.03.00.0000.55,2026-27,Uttar Pradesh/Grants/011 Agriculture & Allied Dept (Agriculture).pdf,11,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,मकान किराया भत्ता,false,,
Revenue,Agriculture & Allied Dept (Agriculture),011,2401,Crop Husbandry,00,,001,Direction and Administration,03,00,0000,कृ षि निदेशालय का सामान्य अधिष्ठान,,,58,Payment for Outsourcing Services,14.57,15.00,15.00,15.00,2401.00.001.03.00.0000.58,2026-27,Uttar Pradesh/Grants/011 Agriculture & Allied Dept (Agriculture).pdf,11,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,आउट सोर्सिग सेवाओं हेतु भुगतान,false,,
Revenue,Agriculture & Allied Dept (Agriculture),011,2401,Crop Husbandry,00,,001,Direction and Administration,05,00,0000,जिला संगठन,,,01,Salaries,8237.66,10756.25,8605.00,10756.25,2401.00.001.05.00.0000.01,2026-27,Uttar Pradesh/Grants/011 Agriculture & Allied Dept (Agriculture).pdf,11,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,वेतन,false,,
Revenue,Agriculture & Allied Dept (Agriculture),011,2401,Crop Husbandry,00,,001,Direction and Administration,05,00,0000,जिला संगठन,,,03,Dearness Allowance,4213.39,6453.75,5163.00,6991.56,2401.00.001.05.00.0000.03,2026-27,Uttar Pradesh/Grants/011 Agriculture & Allied Dept (Agriculture).pdf,11,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,मंहगाई भत्ता,false,,
Revenue,Agriculture & Allied Dept (Agriculture),011,2401,Crop Husbandry,00,,001,Direction and Administration,05,00,0000,जिला संगठन,,,04,Travel Expenses,39.73,45.00,45.00,45.00,2401.00.001.05.00.0000.04,2026-27,Uttar Pradesh/Grants/011 Agriculture & Allied Dept (Agriculture).pdf,11,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,यात्रा व्यय,false,,
Revenue,Agriculture & Allied Dept (Agriculture),011,2401,Crop Husbandry,00,,001,Direction and Administration,05,00,0000,जिला संगठन,,,05,Transfer Travel Expenses,10.38,6.00,6.00,6.00,2401.00.001.05.00.0000.05,2026-27,Uttar Pradesh/Grants/011 Agriculture & Allied Dept (Agriculture).pdf,11,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,स्थानान्तरण यात्रा व्यय,false,,
Revenue,Agriculture & Allied Dept (Agriculture),011,2401,Crop Husbandry,00,,001,Direction and Administration,05,00,0000,जिला संगठन,,,06,Other Allowances,3.22,10.00,8.00,10.00,2401.00.001.05.00.0000.06,2026-27,Uttar Pradesh/Grants/011 Agriculture & Allied Dept (Agriculture).pdf,11,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,अन्य भत्ते,false,,
Revenue,Agriculture & Allied Dept (Agriculture),011,2401,Crop Husbandry,00,,001,Direction and Administration,05,00,0000,जिला संगठन,,,08,Office Expenses,29.73,30.00,30.00,30.00,2401.00.001.05.00.0000.08,2026-27,Uttar Pradesh/Grants/011 Agriculture & Allied Dept (Agriculture).pdf,11,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,कार्यालय व्यय,false,,
Revenue,Agriculture & Allied Dept (Agriculture),011,2401,Crop Husbandry,00,,001,Direction and Administration,05,00,0000,जिला संगठन,,,09,Electricity Charges,50.00,50.00,50.00,50.00,2401.00.001.05.00.0000.09,2026-27,Uttar Pradesh/Grants/011 Agriculture & Allied Dept (Agriculture).pdf,12,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,विद्युत देय,false,,
Revenue,Agriculture & Allied Dept (Agriculture),011,2401,Crop Husbandry,00,,001,Direction and Administration,05,00,0000,जिला संगठन,,,10,Water Tax / Water Charges,33.69,15.00,15.00,15.00,2401.00.001.05.00.0000.10,2026-27,Uttar Pradesh/Grants/011 Agriculture & Allied Dept (Agriculture).pdf,12,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,जलकर / जल प्रभार,false,,
Revenue,Agriculture & Allied Dept (Agriculture),011,2401,Crop Husbandry,00,,001,Direction and Administration,05,00,0000,जिला संगठन,,,11,Stationery and Printing of Forms,14.96,15.00,15.00,15.00,2401.00.001.05.00.0000.11,2026-27,Uttar Pradesh/Grants/011 Agriculture & Allied Dept (Agriculture).pdf,12,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,लेखन सामग्री और फार्मों की छपाई,false,,
