section,ministry,demand_no,major_head,major_head_name,sub_major,sub_major_head_name,minor_head,minor_head_name,sub_head,detailed_head,unique_state_code,sub_head_name,detailed_head_name,unique_state_code_name,object_head,object_head_name,actuals_2024_25,be_2025_26,re_2025_26,be_2026_27,full_code,financial_year,source_pdf,source_page,charged,major_head_name_hi,sub_major_head_name_hi,minor_head_name_hi,object_head_name_hi,recovery_flag,gap_flag,gap_reason
Revenue,Agriculture & Allied Dept (Horticulture & Sericulture Development),010,2401,Crop Husbandry,00,,001,Direction and Administration,03,00,0000,के न्द्रीय निदेशालय,,,11,Stationery and Printing of Forms,4.80,5.00,5.00,5.00,2401.00.001.03.00.0000.11,2026-27,Uttar Pradesh/Grants/010 Agriculture & Allied Dept (Horticulture & Sericulture Development).pdf,6,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,लेखन सामग्री और फार्मों की छपाई,false,,
Revenue,Agriculture & Allied Dept (Horticulture & Sericulture Development),010,2401,Crop Husbandry,00,,001,Direction and Administration,03,00,0000,के न्द्रीय निदेशालय,,,12,Office Furniture and Equipment,4.98,5.00,5.00,5.00,2401.00.001.03.00.0000.12,2026-27,Uttar Pradesh/Grants/010 Agriculture & Allied Dept (Horticulture & Sericulture Development).pdf,6,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,कार्यालय फर्नीचर एवं उपकरण,false,,
Revenue,Agriculture & Allied Dept (Horticulture & Sericulture Development),010,2401,Crop Husbandry,00,,001,Direction and Administration,03,00,0000,के न्द्रीय निदेशालय,,,13,Telephone Expenses,4.48,4.50,4.50,4.50,2401.00.001.03.00.0000.13,2026-27,Uttar Pradesh/Grants/010 Agriculture & Allied Dept (Horticulture & Sericulture Development).pdf,6,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,टेलीफोन पर व्यय,false,,
Revenue,Agriculture & Allied Dept (Horticulture & Sericulture Development),010,2401,Crop Husbandry,00,,001,Direction and Administration,03,00,0000,के न्द्रीय निदेशालय,,,15,Maintenance of Vehicles and Purchase of Petrol etc.,40.00,40.00,40.00,40.00,2401.00.001.03.00.0000.15,2026-27,Uttar Pradesh/Grants/010 Agriculture & Allied Dept (Horticulture & Sericulture Development).pdf,6,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,गाड़ियों का अनुरक्षण और पेट्रोल आदि की खरीद,false,,
Revenue,Agriculture & Allied Dept (Horticulture & Sericulture Development),010,2401,Crop Husbandry,00,,001,Direction and Administration,03,00,0000,के न्द्रीय निदेशालय,,,16,Payment for Professional and Special Services,4.58,5.00,5.00,5.00,2401.00.001.03.00.0000.16,2026-27,Uttar Pradesh/Grants/010 Agriculture & Allied Dept (Horticulture & Sericulture Development).pdf,6,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,व्यावसायिक तथा विशेष सेवाओं के लिए भुगतान,false,,
Revenue,Agriculture & Allied Dept (Horticulture & Sericulture Development),010,2401,Crop Husbandry,00,,001,Direction and Administration,03,00,0000,के न्द्रीय निदेशालय,,,17,"Rent, Rates and Taxes / Royalties",11.04,15.00,15.00,15.00,2401.00.001.03.00.0000.17,2026-27,Uttar Pradesh/Grants/010 Agriculture & Allied Dept (Horticulture & Sericulture Development).pdf,6,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,"किराया, उपशुल्क और कर-स्वामिस्व",false,,
Revenue,Agriculture & Allied Dept (Horticulture & Sericulture Development),010,2401,Crop Husbandry,00,,001,Direction and Administration,03,00,0000,के न्द्रीय निदेशालय,,,18,Publication,2.49,2.50,2.50,2.50,2401.00.001.03.00.0000.18,2026-27,Uttar Pradesh/Grants/010 Agriculture & Allied Dept (Horticulture & Sericulture Development).pdf,6,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,प्रकाशन,false,,
Revenue,Agriculture & Allied Dept (Horticulture & Sericulture Development),010,2401,Crop Husbandry,00,,001,Direction and Administration,03,00,0000,के न्द्रीय निदेशालय,,,22,Hospitality Expenses / Allowances etc.,0.50,0.50,0.50,0.50,2401.00.001.03.00.0000.22,2026-27,Uttar Pradesh/Grants/010 Agriculture & Allied Dept (Horticulture & Sericulture Development).pdf,6,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,आतिथ्य व्यय/व्यय विषयक भत्ता आदि,false,,
Revenue,Agriculture & Allied Dept (Horticulture & Sericulture Development),010,2401,Crop Husbandry,00,,001,Direction and Administration,03,00,0000,के न्द्रीय निदेशालय,,,27,Subsidy,10.00,10.00,8.00,10.00,2401.00.001.03.00.0000.27,2026-27,Uttar Pradesh/Grants/010 Agriculture & Allied Dept (Horticulture & Sericulture Development).pdf,6,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,सब्सिडी,false,,
Revenue,Agriculture & Allied Dept (Horticulture & Sericulture Development),010,2401,Crop Husbandry,00,,001,Direction and Administration,03,00,0000,के न्द्रीय निदेशालय,,,29,Maintenance,59.94,60.00,48.00,60.00,2401.00.001.03.00.0000.29,2026-27,Uttar Pradesh/Grants/010 Agriculture & Allied Dept (Horticulture & Sericulture Development).pdf,6,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,अनुरक्षण,false,,
Revenue,Agriculture & Allied Dept (Horticulture & Sericulture Development),010,2401,Crop Husbandry,00,,001,Direction and Administration,03,00,0000,के न्द्रीय निदेशालय,,,42,Other Expenditure,4.95,5.00,3.75,9.00,2401.00.001.03.00.0000.42,2026-27,Uttar Pradesh/Grants/010 Agriculture & Allied Dept (Horticulture & Sericulture Development).pdf,6,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,अन्य व्यय,false,,
Revenue,Agriculture & Allied Dept (Horticulture & Sericulture Development),010,2401,Crop Husbandry,00,,001,Direction and Administration,03,00,0000,के न्द्रीय निदेशालय,,,44,Travel and Other Incidental Expenses for Training,,2.50,2.50,2.50,2401.00.001.03.00.0000.44,2026-27,Uttar Pradesh/Grants/010 Agriculture & Allied Dept (Horticulture & Sericulture Development).pdf,6,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,प्रशिक्षण हेतु यात्रा एवं अन्य प्रासंगिक व्यय,false,,
Revenue,Agriculture & Allied Dept (Horticulture & Sericulture Development),010,2401,Crop Husbandry,00,,001,Direction and Administration,03,00,0000,के न्द्रीय निदेशालय,,,45,Leave Travel Expenses,0.50,1.00,1.00,1.00,2401.00.001.03.00.0000.45,2026-27,Uttar Pradesh/Grants/010 Agriculture & Allied Dept (Horticulture & Sericulture Development).pdf,6,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,अवकाश यात्रा व्यय,false,,
Revenue,Agriculture & Allied Dept (Horticulture & Sericulture Development),010,2401,Crop Husbandry,00,,001,Direction and Administration,03,00,0000,के न्द्रीय निदेशालय,,,46,Purchase of Computer Hardware / Software,7.00,7.00,7.00,7.00,2401.00.001.03.00.0000.46,2026-27,Uttar Pradesh/Grants/010 Agriculture & Allied Dept (Horticulture & Sericulture Development).pdf,6,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,कम्प्यूटर हार्डवेयर/साफ्टवेयर का क्रय,false,,
Revenue,Agriculture & Allied Dept (Horticulture & Sericulture Development),010,2401,Crop Husbandry,00,,001,Direction and Administration,03,00,0000,के न्द्रीय निदेशालय,,,47,Computer Maintenance / Related Stationery,8.00,8.00,8.00,8.00,2401.00.001.03.00.0000.47,2026-27,Uttar Pradesh/Grants/010 Agriculture & Allied Dept (Horticulture & Sericulture Development).pdf,6,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,कम्प्यूटर अनुरक्षण/तत्सम्बन्धी स्टेशनरी का क्रय,false,,
Revenue,Agriculture & Allied Dept (Horticulture & Sericulture Development),010,2401,Crop Husbandry,00,,001,Direction and Administration,03,00,0000,के न्द्रीय निदेशालय,,,49,Medical Expenses,49.99,50.00,50.00,50.00,2401.00.001.03.00.0000.49,2026-27,Uttar Pradesh/Grants/010 Agriculture & Allied Dept (Horticulture & Sericulture Development).pdf,6,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,चिकित्सा व्यय,false,,
Revenue,Agriculture & Allied Dept (Horticulture & Sericulture Development),010,2401,Crop Husbandry,00,,001,Direction and Administration,03,00,0000,के न्द्रीय निदेशालय,,,51,Uniform Expenses,,0.75,0.75,0.75,2401.00.001.03.00.0000.51,2026-27,Uttar Pradesh/Grants/010 Agriculture & Allied Dept (Horticulture & Sericulture Development).pdf,7,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,वर्दी व्यय,false,,
Revenue,Agriculture & Allied Dept (Horticulture & Sericulture Development),010,2401,Crop Husbandry,00,,001,Direction and Administration,03,00,0000,के न्द्रीय निदेशालय,,,55,House Rent Allowance,68.54,100.00,80.00,100.00,2401.00.001.03.00.0000.55,2026-27,Uttar Pradesh/Grants/010 Agriculture & Allied Dept (Horticulture & Sericulture Development).pdf,7,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,मकान किराया भत्ता,false,,
Revenue,Agriculture & Allied Dept (Horticulture & Sericulture Development),010,2401,Crop Husbandry,00,,001,Direction and Administration,03,00,0000,के न्द्रीय निदेशालय,,,58,Payment for Outsourcing Services,19.94,20.00,20.00,20.00,2401.00.001.03.00.0000.58,2026-27,Uttar Pradesh/Grants/010 Agriculture & Allied Dept (Horticulture & Sericulture Development).pdf,7,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,आउट सोर्सिग सेवाओं हेतु भुगतान,false,,
Revenue,Agriculture & Allied Dept (Horticulture & Sericulture Development),010,2401,Crop Husbandry,00,,001,Direction and Administration,05,00,0000,जिला व मण्डलीय कार्यालय,,,01,Salaries,6592.84,9070.70,7256.56,9070.70,2401.00.001.05.00.0000.01,2026-27,Uttar Pradesh/Grants/010 Agriculture & Allied Dept (Horticulture & Sericulture Development).pdf,7,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,वेतन,false,,
Revenue,Agriculture & Allied Dept (Horticulture & Sericulture Development),010,2401,Crop Husbandry,00,,001,Direction and Administration,05,00,0000,जिला व मण्डलीय कार्यालय,,,02,Wages,753.45,756.37,756.37,756.37,2401.00.001.05.00.0000.02,2026-27,Uttar Pradesh/Grants/010 Agriculture & Allied Dept (Horticulture & Sericulture Development).pdf,7,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,मजदूरी,false,,
Revenue,Agriculture & Allied Dept (Horticulture & Sericulture Development),010,2401,Crop Husbandry,00,,001,Direction and Administration,05,00,0000,जिला व मण्डलीय कार्यालय,,,03,Dearness Allowance,3332.43,5442.42,4353.94,5895.96,2401.00.001.05.00.0000.03,2026-27,Uttar Pradesh/Grants/010 Agriculture & Allied Dept (Horticulture & Sericulture Development).pdf,7,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,मंहगाई भत्ता,false,,
Revenue,Agriculture & Allied Dept (Horticulture & Sericulture Development),010,2401,Crop Husbandry,00,,001,Direction and Administration,05,00,0000,जिला व मण्डलीय कार्यालय,,,04,Travel Expenses,73.89,75.00,75.00,75.00,2401.00.001.05.00.0000.04,2026-27,Uttar Pradesh/Grants/010 Agriculture & Allied Dept (Horticulture & Sericulture Development).pdf,7,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,यात्रा व्यय,false,,
Revenue,Agriculture & Allied Dept (Horticulture & Sericulture Development),010,2401,Crop Husbandry,00,,001,Direction and Administration,05,00,0000,जिला व मण्डलीय कार्यालय,,,05,Transfer Travel Expenses,7.64,8.00,8.00,8.00,2401.00.001.05.00.0000.05,2026-27,Uttar Pradesh/Grants/010 Agriculture & Allied Dept (Horticulture & Sericulture Development).pdf,7,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,स्थानान्तरण यात्रा व्यय,false,,
Revenue,Agriculture & Allied Dept (Horticulture & Sericulture Development),010,2401,Crop Husbandry,00,,001,Direction and Administration,05,00,0000,जिला व मण्डलीय कार्यालय,,,06,Other Allowances,1.45,5.00,4.00,5.00,2401.00.001.05.00.0000.06,2026-27,Uttar Pradesh/Grants/010 Agriculture & Allied Dept (Horticulture & Sericulture Development).pdf,7,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,अन्य भत्ते,false,,
Revenue,Agriculture & Allied Dept (Horticulture & Sericulture Development),010,2401,Crop Husbandry,00,,001,Direction and Administration,05,00,0000,जिला व मण्डलीय कार्यालय,,,08,Office Expenses,25.08,25.00,25.00,25.00,2401.00.001.05.00.0000.08,2026-27,Uttar Pradesh/Grants/010 Agriculture & Allied Dept (Horticulture & Sericulture Development).pdf,7,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,कार्यालय व्यय,false,,
Revenue,Agriculture & Allied Dept (Horticulture & Sericulture Development),010,2401,Crop Husbandry,00,,001,Direction and Administration,05,00,0000,जिला व मण्डलीय कार्यालय,,,09,Electricity Charges,399.98,400.00,400.00,440.00,2401.00.001.05.00.0000.09,2026-27,Uttar Pradesh/Grants/010 Agriculture & Allied Dept (Horticulture & Sericulture Development).pdf,7,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,विद्युत देय,false,,
Revenue,Agriculture & Allied Dept (Horticulture & Sericulture Development),010,2401,Crop Husbandry,00,,001,Direction and Administration,05,00,0000,जिला व मण्डलीय कार्यालय,,,10,Water Tax / Water Charges,14.93,15.00,15.00,22.00,2401.00.001.05.00.0000.10,2026-27,Uttar Pradesh/Grants/010 Agriculture & Allied Dept (Horticulture & Sericulture Development).pdf,7,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,जलकर / जल प्रभार,false,,
Revenue,Agriculture & Allied Dept (Horticulture & Sericulture Development),010,2401,Crop Husbandry,00,,001,Direction and Administration,05,00,0000,जिला व मण्डलीय कार्यालय,,,11,Stationery and Printing of Forms,19.84,20.00,20.00,20.00,2401.00.001.05.00.0000.11,2026-27,Uttar Pradesh/Grants/010 Agriculture & Allied Dept (Horticulture & Sericulture Development).pdf,7,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,लेखन सामग्री और फार्मों की छपाई,false,,
Revenue,Agriculture & Allied Dept (Horticulture & Sericulture Development),010,2401,Crop Husbandry,00,,001,Direction and Administration,05,00,0000,जिला व मण्डलीय कार्यालय,,,12,Office Furniture and Equipment,10.00,10.00,10.00,10.00,2401.00.001.05.00.0000.12,2026-27,Uttar Pradesh/Grants/010 Agriculture & Allied Dept (Horticulture & Sericulture Development).pdf,7,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,कार्यालय फर्नीचर एवं उपकरण,false,,
Revenue,Agriculture & Allied Dept (Horticulture & Sericulture Development),010,2401,Crop Husbandry,00,,001,Direction and Administration,05,00,0000,जिला व मण्डलीय कार्यालय,,,13,Telephone Expenses,9.77,10.00,10.00,10.00,2401.00.001.05.00.0000.13,2026-27,Uttar Pradesh/Grants/010 Agriculture & Allied Dept (Horticulture & Sericulture Development).pdf,7,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,टेलीफोन पर व्यय,false,,
Revenue,Agriculture & Allied Dept (Horticulture & Sericulture Development),010,2401,Crop Husbandry,00,,001,Direction and Administration,05,00,0000,जिला व मण्डलीय कार्यालय,,,15,Maintenance of Vehicles and Purchase of Petrol etc.,62.82,63.00,63.00,63.00,2401.00.001.05.00.0000.15,2026-27,Uttar Pradesh/Grants/010 Agriculture & Allied Dept (Horticulture & Sericulture Development).pdf,7,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,गाड़ियों का अनुरक्षण और पेट्रोल आदि की खरीद,false,,
Revenue,Agriculture & Allied Dept (Horticulture & Sericulture Development),010,2401,Crop Husbandry,00,,001,Direction and Administration,05,00,0000,जिला व मण्डलीय कार्यालय,,,16,Payment for Professional and Special Services,4.99,5.00,5.00,5.00,2401.00.001.05.00.0000.16,2026-27,Uttar Pradesh/Grants/010 Agriculture & Allied Dept (Horticulture & Sericulture Development).pdf,7,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,व्यावसायिक तथा विशेष सेवाओं के लिए भुगतान,false,,
Revenue,Agriculture & Allied Dept (Horticulture & Sericulture Development),010,2401,Crop Husbandry,00,,001,Direction and Administration,05,00,0000,जिला व मण्डलीय कार्यालय,,,17,"Rent, Rates and Taxes / Royalties",29.77,30.00,30.00,60.00,2401.00.001.05.00.0000.17,2026-27,Uttar Pradesh/Grants/010 Agriculture & Allied Dept (Horticulture & Sericulture Development).pdf,7,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,"किराया, उपशुल्क और कर-स्वामिस्व",false,,
Revenue,Agriculture & Allied Dept (Horticulture & Sericulture Development),010,2401,Crop Husbandry,00,,001,Direction and Administration,05,00,0000,जिला व मण्डलीय कार्यालय,,,18,Publication,0.70,2.50,2.50,2.50,2401.00.001.05.00.0000.18,2026-27,Uttar Pradesh/Grants/010 Agriculture & Allied Dept (Horticulture & Sericulture Development).pdf,7,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,प्रकाशन,false,,
Revenue,Agriculture & Allied Dept (Horticulture & Sericulture Development),010,2401,Crop Husbandry,00,,001,Direction and Administration,05,00,0000,जिला व मण्डलीय कार्यालय,,,27,Subsidy,10.36,10.41,8.33,10.41,2401.00.001.05.00.0000.27,2026-27,Uttar Pradesh/Grants/010 Agriculture & Allied Dept (Horticulture & Sericulture Development).pdf,7,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,सब्सिडी,false,,
Revenue,Agriculture & Allied Dept (Horticulture & Sericulture Development),010,2401,Crop Husbandry,00,,001,Direction and Administration,05,00,0000,जिला व मण्डलीय कार्यालय,,,29,Maintenance,59.93,60.00,48.00,60.00,2401.00.001.05.00.0000.29,2026-27,Uttar Pradesh/Grants/010 Agriculture & Allied Dept (Horticulture & Sericulture Development).pdf,7,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,अनुरक्षण,false,,
Revenue,Agriculture & Allied Dept (Horticulture & Sericulture Development),010,2401,Crop Husbandry,00,,001,Direction and Administration,05,00,0000,जिला व मण्डलीय कार्यालय,,,42,Other Expenditure,179.70,180.00,152.25,203.00,2401.00.001.05.00.0000.42,2026-27,Uttar Pradesh/Grants/010 Agriculture & Allied Dept (Horticulture & Sericulture Development).pdf,7,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,अन्य व्यय,false,,
Revenue,Agriculture & Allied Dept (Horticulture & Sericulture Development),010,2401,Crop Husbandry,00,,001,Direction and Administration,05,00,0000,जिला व मण्डलीय कार्यालय,,,43,Material and Supplies,325.46,330.00,330.00,330.00,2401.00.001.05.00.0000.43,2026-27,Uttar Pradesh/Grants/010 Agriculture & Allied Dept (Horticulture & Sericulture Development).pdf,7,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,सामग्री एवं सम्पूर्ति,false,,
Revenue,Agriculture & Allied Dept (Horticulture & Sericulture Development),010,2401,Crop Husbandry,00,,001,Direction and Administration,05,00,0000,जिला व मण्डलीय कार्यालय,,,44,Travel and Other Incidental Expenses for Training,,2.00,2.00,2.00,2401.00.001.05.00.0000.44,2026-27,Uttar Pradesh/Grants/010 Agriculture & Allied Dept (Horticulture & Sericulture Development).pdf,7,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,प्रशिक्षण हेतु यात्रा एवं अन्य प्रासंगिक व्यय,false,,
Revenue,Agriculture & Allied Dept (Horticulture & Sericulture Development),010,2401,Crop Husbandry,00,,001,Direction and Administration,05,00,0000,जिला व मण्डलीय कार्यालय,,,45,Leave Travel Expenses,0.43,1.50,1.50,1.50,2401.00.001.05.00.0000.45,2026-27,Uttar Pradesh/Grants/010 Agriculture & Allied Dept (Horticulture & Sericulture Development).pdf,7,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,अवकाश यात्रा व्यय,false,,
Revenue,Agriculture & Allied Dept (Horticulture & Sericulture Development),010,2401,Crop Husbandry,00,,001,Direction and Administration,05,00,0000,जिला व मण्डलीय कार्यालय,,,46,Purchase of Computer Hardware / Software,10.00,10.00,137.00,60.00,2401.00.001.05.00.0000.46,2026-27,Uttar Pradesh/Grants/010 Agriculture & Allied Dept (Horticulture & Sericulture Development).pdf,7,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,कम्प्यूटर हार्डवेयर/साफ्टवेयर का क्रय,false,,
Revenue,Agriculture & Allied Dept (Horticulture & Sericulture Development),010,2401,Crop Husbandry,00,,001,Direction and Administration,05,00,0000,जिला व मण्डलीय कार्यालय,,,47,Computer Maintenance / Related Stationery,14.87,15.00,15.00,15.00,2401.00.001.05.00.0000.47,2026-27,Uttar Pradesh/Grants/010 Agriculture & Allied Dept (Horticulture & Sericulture Development).pdf,7,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,कम्प्यूटर अनुरक्षण/तत्सम्बन्धी स्टेशनरी का क्रय,false,,
Revenue,Agriculture & Allied Dept (Horticulture & Sericulture Development),010,2401,Crop Husbandry,00,,001,Direction and Administration,05,00,0000,जिला व मण्डलीय कार्यालय,,,49,Medical Expenses,194.57,196.00,196.00,196.00,2401.00.001.05.00.0000.49,2026-27,Uttar Pradesh/Grants/010 Agriculture & Allied Dept (Horticulture & Sericulture Development).pdf,7,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,चिकित्सा व्यय,false,,
Revenue,Agriculture & Allied Dept (Horticulture & Sericulture Development),010,2401,Crop Husbandry,00,,001,Direction and Administration,05,00,0000,जिला व मण्डलीय कार्यालय,,,51,Uniform Expenses,2.98,3.00,3.00,3.00,2401.00.001.05.00.0000.51,2026-27,Uttar Pradesh/Grants/010 Agriculture & Allied Dept (Horticulture & Sericulture Development).pdf,8,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,वर्दी व्यय,false,,
Revenue,Agriculture & Allied Dept (Horticulture & Sericulture Development),010,2401,Crop Husbandry,00,,001,Direction and Administration,05,00,0000,जिला व मण्डलीय कार्यालय,,,52,Arrears of Revised Pay (Government),,1.00,1.00,1.00,2401.00.001.05.00.0000.52,2026-27,Uttar Pradesh/Grants/010 Agriculture & Allied Dept (Horticulture & Sericulture Development).pdf,8,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,पुनरीक्षित वेतन का अवशेष (राजकीय),false,,
Revenue,Agriculture & Allied Dept (Horticulture & Sericulture Development),010,2401,Crop Husbandry,00,,001,Direction and Administration,05,00,0000,जिला व मण्डलीय कार्यालय,,,55,House Rent Allowance,321.01,515.00,412.00,515.00,2401.00.001.05.00.0000.55,2026-27,Uttar Pradesh/Grants/010 Agriculture & Allied Dept (Horticulture & Sericulture Development).pdf,8,false,फसल कृ षि कर्म,,निदेशन तथा प्रशासन,मकान किराया भत्ता,false,,
