section,ministry,demand_no,major_head,major_head_name,sub_major,sub_major_head_name,minor_head,minor_head_name,sub_head,detailed_head,unique_state_code,sub_head_name,detailed_head_name,unique_state_code_name,object_head,object_head_name,actuals_2024_25,be_2025_26,re_2025_26,be_2026_27,full_code,financial_year,source_pdf,source_page,charged,major_head_name_hi,sub_major_head_name_hi,minor_head_name_hi,object_head_name_hi,recovery_flag,gap_flag,gap_reason
Revenue,Agriculture & Allied Dept (Animal Husbandry),015,2403,Animal Husbandry,00,,001,Direction and Administration,03,00,0000,निदेशालय,,,10,Water Tax / Water Charges,100.15,300.00,300.00,300.00,2403.00.001.03.00.0000.10,2026-27,Uttar Pradesh/Grants/015 Agriculture & Allied Dept (Animal Husbandry).pdf,6,false,पशु पालन,,निदेशन तथा प्रशासन,जलकर / जल प्रभार,false,,
Revenue,Agriculture & Allied Dept (Animal Husbandry),015,2403,Animal Husbandry,00,,001,Direction and Administration,03,00,0000,निदेशालय,,,11,Stationery and Printing of Forms,6.12,6.15,6.15,6.15,2403.00.001.03.00.0000.11,2026-27,Uttar Pradesh/Grants/015 Agriculture & Allied Dept (Animal Husbandry).pdf,6,false,पशु पालन,,निदेशन तथा प्रशासन,लेखन सामग्री और फार्मों की छपाई,false,,
Revenue,Agriculture & Allied Dept (Animal Husbandry),015,2403,Animal Husbandry,00,,001,Direction and Administration,03,00,0000,निदेशालय,,,12,Office Furniture and Equipment,6.63,6.65,6.65,6.65,2403.00.001.03.00.0000.12,2026-27,Uttar Pradesh/Grants/015 Agriculture & Allied Dept (Animal Husbandry).pdf,6,false,पशु पालन,,निदेशन तथा प्रशासन,कार्यालय फर्नीचर एवं उपकरण,false,,
Revenue,Agriculture & Allied Dept (Animal Husbandry),015,2403,Animal Husbandry,00,,001,Direction and Administration,03,00,0000,निदेशालय,,,13,Telephone Expenses,14.51,15.30,15.30,15.30,2403.00.001.03.00.0000.13,2026-27,Uttar Pradesh/Grants/015 Agriculture & Allied Dept (Animal Husbandry).pdf,6,false,पशु पालन,,निदेशन तथा प्रशासन,टेलीफोन पर व्यय,false,,
Revenue,Agriculture & Allied Dept (Animal Husbandry),015,2403,Animal Husbandry,00,,001,Direction and Administration,03,00,0000,निदेशालय,,,15,Maintenance of Vehicles and Purchase of Petrol etc.,117.73,120.00,120.00,120.00,2403.00.001.03.00.0000.15,2026-27,Uttar Pradesh/Grants/015 Agriculture & Allied Dept (Animal Husbandry).pdf,6,false,पशु पालन,,निदेशन तथा प्रशासन,गाड़ियों का अनुरक्षण और पेट्रोल आदि की खरीद,false,,
Revenue,Agriculture & Allied Dept (Animal Husbandry),015,2403,Animal Husbandry,00,,001,Direction and Administration,03,00,0000,निदेशालय,,,16,Payment for Professional and Special Services,11.02,2.00,2.00,202.00,2403.00.001.03.00.0000.16,2026-27,Uttar Pradesh/Grants/015 Agriculture & Allied Dept (Animal Husbandry).pdf,6,false,पशु पालन,,निदेशन तथा प्रशासन,व्यावसायिक तथा विशेष सेवाओं के लिए भुगतान,false,,
Revenue,Agriculture & Allied Dept (Animal Husbandry),015,2403,Animal Husbandry,00,,001,Direction and Administration,03,00,0000,निदेशालय,,,17,"Rent, Rates and Taxes / Royalties",71.90,75.00,75.00,75.00,2403.00.001.03.00.0000.17,2026-27,Uttar Pradesh/Grants/015 Agriculture & Allied Dept (Animal Husbandry).pdf,6,false,पशु पालन,,निदेशन तथा प्रशासन,"किराया, उपशुल्क और कर-स्वामिस्व",false,,
Revenue,Agriculture & Allied Dept (Animal Husbandry),015,2403,Animal Husbandry,00,,001,Direction and Administration,03,00,0000,निदेशालय,,,18,Publication,20.25,0.50,0.50,0.50,2403.00.001.03.00.0000.18,2026-27,Uttar Pradesh/Grants/015 Agriculture & Allied Dept (Animal Husbandry).pdf,6,false,पशु पालन,,निदेशन तथा प्रशासन,प्रकाशन,false,,
Revenue,Agriculture & Allied Dept (Animal Husbandry),015,2403,Animal Husbandry,00,,001,Direction and Administration,03,00,0000,निदेशालय,,,19,"Advertisement, Sales and Publicity Expenses",20.48,0.50,0.50,0.50,2403.00.001.03.00.0000.19,2026-27,Uttar Pradesh/Grants/015 Agriculture & Allied Dept (Animal Husbandry).pdf,6,false,पशु पालन,,निदेशन तथा प्रशासन,"विज्ञापन, बिक्री और विख्यापन व्यय",false,,
Revenue,Agriculture & Allied Dept (Animal Husbandry),015,2403,Animal Husbandry,00,,001,Direction and Administration,03,00,0000,निदेशालय,,,21,छात्रवृत्तियां और छात्रवेतन,0.79,1.00,1.00,1.00,2403.00.001.03.00.0000.21,2026-27,Uttar Pradesh/Grants/015 Agriculture & Allied Dept (Animal Husbandry).pdf,6,false,पशु पालन,,निदेशन तथा प्रशासन,छात्रवृत्तियां और छात्रवेतन,false,,
Revenue,Agriculture & Allied Dept (Animal Husbandry),015,2403,Animal Husbandry,00,,001,Direction and Administration,03,00,0000,निदेशालय,,,26,Machinery and Equipment / Tools and Plant,5.50,,,,2403.00.001.03.00.0000.26,2026-27,Uttar Pradesh/Grants/015 Agriculture & Allied Dept (Animal Husbandry).pdf,6,false,पशु पालन,,निदेशन तथा प्रशासन,मशीनें और सज्जा /उपकरण और संयंत्र,false,discontinued,No BE 2026-27 amount in source row
Revenue,Agriculture & Allied Dept (Animal Husbandry),015,2403,Animal Husbandry,00,,001,Direction and Administration,03,00,0000,निदेशालय,,,29,Maintenance,21.58,22.00,17.60,22.00,2403.00.001.03.00.0000.29,2026-27,Uttar Pradesh/Grants/015 Agriculture & Allied Dept (Animal Husbandry).pdf,6,false,पशु पालन,,निदेशन तथा प्रशासन,अनुरक्षण,false,,
Revenue,Agriculture & Allied Dept (Animal Husbandry),015,2403,Animal Husbandry,00,,001,Direction and Administration,03,00,0000,निदेशालय,,,39,Medicines and Chemicals,649.73,350.00,350.00,350.00,2403.00.001.03.00.0000.39,2026-27,Uttar Pradesh/Grants/015 Agriculture & Allied Dept (Animal Husbandry).pdf,7,false,पशु पालन,,निदेशन तथा प्रशासन,औषधि तथा रसायन,false,,
Revenue,Agriculture & Allied Dept (Animal Husbandry),015,2403,Animal Husbandry,00,,001,Direction and Administration,03,00,0000,निदेशालय,,,40,Scholarship and Stipend,5.99,6.00,6.00,6.00,2403.00.001.03.00.0000.40,2026-27,Uttar Pradesh/Grants/015 Agriculture & Allied Dept (Animal Husbandry).pdf,7,false,पशु पालन,,निदेशन तथा प्रशासन,औषधालय सम्बन्धी आवश्यक सज्जा,false,,
Revenue,Agriculture & Allied Dept (Animal Husbandry),015,2403,Animal Husbandry,00,,001,Direction and Administration,03,00,0000,निदेशालय,,,42,Other Expenditure,100.89,100.00,75.00,113.79,2403.00.001.03.00.0000.42,2026-27,Uttar Pradesh/Grants/015 Agriculture & Allied Dept (Animal Husbandry).pdf,7,false,पशु पालन,,निदेशन तथा प्रशासन,अन्य व्यय,false,,
Revenue,Agriculture & Allied Dept (Animal Husbandry),015,2403,Animal Husbandry,00,,001,Direction and Administration,03,00,0000,निदेशालय,,,43,Material and Supplies,599.50,400.00,400.00,400.00,2403.00.001.03.00.0000.43,2026-27,Uttar Pradesh/Grants/015 Agriculture & Allied Dept (Animal Husbandry).pdf,7,false,पशु पालन,,निदेशन तथा प्रशासन,सामग्री एवं सम्पूर्ति,false,,
Revenue,Agriculture & Allied Dept (Animal Husbandry),015,2403,Animal Husbandry,00,,001,Direction and Administration,03,00,0000,निदेशालय,,,44,Travel and Other Incidental Expenses for Training,4.62,1.50,1.50,1.50,2403.00.001.03.00.0000.44,2026-27,Uttar Pradesh/Grants/015 Agriculture & Allied Dept (Animal Husbandry).pdf,7,false,पशु पालन,,निदेशन तथा प्रशासन,प्रशिक्षण हेतु यात्रा एवं अन्य प्रासंगिक व्यय,false,,
Revenue,Agriculture & Allied Dept (Animal Husbandry),015,2403,Animal Husbandry,00,,001,Direction and Administration,03,00,0000,निदेशालय,,,45,Leave Travel Expenses,,2.00,2.00,2.00,2403.00.001.03.00.0000.45,2026-27,Uttar Pradesh/Grants/015 Agriculture & Allied Dept (Animal Husbandry).pdf,7,false,पशु पालन,,निदेशन तथा प्रशासन,अवकाश यात्रा व्यय,false,,
Revenue,Agriculture & Allied Dept (Animal Husbandry),015,2403,Animal Husbandry,00,,001,Direction and Administration,03,00,0000,निदेशालय,,,46,Purchase of Computer Hardware / Software,105.49,45.50,131.50,131.50,2403.00.001.03.00.0000.46,2026-27,Uttar Pradesh/Grants/015 Agriculture & Allied Dept (Animal Husbandry).pdf,7,false,पशु पालन,,निदेशन तथा प्रशासन,कम्प्यूटर हार्डवेयर/साफ्टवेयर का क्रय,false,,
Revenue,Agriculture & Allied Dept (Animal Husbandry),015,2403,Animal Husbandry,00,,001,Direction and Administration,03,00,0000,निदेशालय,,,47,Computer Maintenance / Related Stationery,7.99,8.00,22.00,22.00,2403.00.001.03.00.0000.47,2026-27,Uttar Pradesh/Grants/015 Agriculture & Allied Dept (Animal Husbandry).pdf,7,false,पशु पालन,,निदेशन तथा प्रशासन,कम्प्यूटर अनुरक्षण/तत्सम्बन्धी स्टेशनरी का क्रय,false,,
Revenue,Agriculture & Allied Dept (Animal Husbandry),015,2403,Animal Husbandry,00,,001,Direction and Administration,03,00,0000,निदेशालय,,,49,Medical Expenses,948.46,500.00,500.00,500.00,2403.00.001.03.00.0000.49,2026-27,Uttar Pradesh/Grants/015 Agriculture & Allied Dept (Animal Husbandry).pdf,7,false,पशु पालन,,निदेशन तथा प्रशासन,चिकित्सा व्यय,false,,
Revenue,Agriculture & Allied Dept (Animal Husbandry),015,2403,Animal Husbandry,00,,001,Direction and Administration,03,00,0000,निदेशालय,,,51,Uniform Expenses,1.06,1.00,1.00,1.00,2403.00.001.03.00.0000.51,2026-27,Uttar Pradesh/Grants/015 Agriculture & Allied Dept (Animal Husbandry).pdf,7,false,पशु पालन,,निदेशन तथा प्रशासन,वर्दी व्यय,false,,
Revenue,Agriculture & Allied Dept (Animal Husbandry),015,2403,Animal Husbandry,00,,001,Direction and Administration,03,00,0000,निदेशालय,,,52,Arrears of Revised Pay (Government),8.68,,,,2403.00.001.03.00.0000.52,2026-27,Uttar Pradesh/Grants/015 Agriculture & Allied Dept (Animal Husbandry).pdf,7,false,पशु पालन,,निदेशन तथा प्रशासन,पुनरीक्षित वेतन का अवशेष (राजकीय),false,discontinued,No BE 2026-27 amount in source row
Revenue,Agriculture & Allied Dept (Animal Husbandry),015,2403,Animal Husbandry,00,,001,Direction and Administration,03,00,0000,निदेशालय,,,55,House Rent Allowance,1858.96,2260.12,1808.10,2260.12,2403.00.001.03.00.0000.55,2026-27,Uttar Pradesh/Grants/015 Agriculture & Allied Dept (Animal Husbandry).pdf,7,false,पशु पालन,,निदेशन तथा प्रशासन,मकान किराया भत्ता,false,,
Revenue,Agriculture & Allied Dept (Animal Husbandry),015,2403,Animal Husbandry,00,,001,Direction and Administration,03,00,0000,निदेशालय,,,58,Payment for Outsourcing Services,15.73,14.00,14.00,14.00,2403.00.001.03.00.0000.58,2026-27,Uttar Pradesh/Grants/015 Agriculture & Allied Dept (Animal Husbandry).pdf,7,false,पशु पालन,,निदेशन तथा प्रशासन,आउट सोर्सिग सेवाओं हेतु भुगतान,false,,
Revenue,Agriculture & Allied Dept (Animal Husbandry),015,2403,Animal Husbandry,00,,101,Pensions and Other Retirement Benefits,02,00,4123,राष्ट्रीय पशु स्वास्थ्य तथा रोग नियंत्रण कार्यक्रम 4123,,UP261,15,Maintenance of Vehicles and Purchase of Petrol etc.,857.50,1500.00,1500.00,1600.00,2403.00.101.02.00.4123.15,2026-27,Uttar Pradesh/Grants/015 Agriculture & Allied Dept (Animal Husbandry).pdf,7,false,पशु पालन,,पशु चिकित्सा सेवायें तथा पशु स्वास्थ्य,गाड़ियों का अनुरक्षण और पेट्रोल आदि की खरीद,false,,
Revenue,Agriculture & Allied Dept (Animal Husbandry),015,2403,Animal Husbandry,00,,101,Pensions and Other Retirement Benefits,02,00,4123,राष्ट्रीय पशु स्वास्थ्य तथा रोग नियंत्रण कार्यक्रम 4123,,UP261,26,Machinery and Equipment / Tools and Plant,151.35,,,,2403.00.101.02.00.4123.26,2026-27,Uttar Pradesh/Grants/015 Agriculture & Allied Dept (Animal Husbandry).pdf,7,false,पशु पालन,,पशु चिकित्सा सेवायें तथा पशु स्वास्थ्य,मशीनें और सज्जा /उपकरण और संयंत्र,false,discontinued,No BE 2026-27 amount in source row
Revenue,Agriculture & Allied Dept (Animal Husbandry),015,2403,Animal Husbandry,00,,101,Pensions and Other Retirement Benefits,02,00,4123,राष्ट्रीय पशु स्वास्थ्य तथा रोग नियंत्रण कार्यक्रम 4123,,UP261,39,Medicines and Chemicals,675.24,1334.00,1334.00,3057.60,2403.00.101.02.00.4123.39,2026-27,Uttar Pradesh/Grants/015 Agriculture & Allied Dept (Animal Husbandry).pdf,7,false,पशु पालन,,पशु चिकित्सा सेवायें तथा पशु स्वास्थ्य,औषधि तथा रसायन,false,,
Revenue,Agriculture & Allied Dept (Animal Husbandry),015,2403,Animal Husbandry,00,,101,Pensions and Other Retirement Benefits,02,00,4123,राष्ट्रीय पशु स्वास्थ्य तथा रोग नियंत्रण कार्यक्रम 4123,,UP261,42,Other Expenditure,740.94,1550.00,1162.50,1650.00,2403.00.101.02.00.4123.42,2026-27,Uttar Pradesh/Grants/015 Agriculture & Allied Dept (Animal Husbandry).pdf,7,false,पशु पालन,,पशु चिकित्सा सेवायें तथा पशु स्वास्थ्य,अन्य व्यय,false,,
Revenue,Agriculture & Allied Dept (Animal Husbandry),015,2403,Animal Husbandry,00,,101,Pensions and Other Retirement Benefits,02,00,4123,राष्ट्रीय पशु स्वास्थ्य तथा रोग नियंत्रण कार्यक्रम 4123,,UP261,43,Material and Supplies,105.07,166.00,166.00,180.00,2403.00.101.02.00.4123.43,2026-27,Uttar Pradesh/Grants/015 Agriculture & Allied Dept (Animal Husbandry).pdf,7,false,पशु पालन,,पशु चिकित्सा सेवायें तथा पशु स्वास्थ्य,सामग्री एवं सम्पूर्ति,false,,
Revenue,Agriculture & Allied Dept (Animal Husbandry),015,2403,Animal Husbandry,00,,101,Pensions and Other Retirement Benefits,02,00,4123,राष्ट्रीय पशु स्वास्थ्य तथा रोग नियंत्रण कार्यक्रम 4123,,UP261,58,Payment for Outsourcing Services,3473.39,4257.31,4257.31,4430.50,2403.00.101.02.00.4123.58,2026-27,Uttar Pradesh/Grants/015 Agriculture & Allied Dept (Animal Husbandry).pdf,7,false,पशु पालन,,पशु चिकित्सा सेवायें तथा पशु स्वास्थ्य,आउट सोर्सिग सेवाओं हेतु भुगतान,false,,
Revenue,Agriculture & Allied Dept (Animal Husbandry),015,2403,Animal Husbandry,00,,101,Pensions and Other Retirement Benefits,02,00,0205,राष्ट्रीय पशु स्वास्थ्य तथा रोग नियंत्रण कार्यक्रम,,पशु रोग नियंत्रण योजना (के .60/रा.40-के .+रा.) 4123-UP9,04,Travel Expenses,,50.00,50.00,65.00,2403.00.101.02.00.0205.04,2026-27,Uttar Pradesh/Grants/015 Agriculture & Allied Dept (Animal Husbandry).pdf,8,false,पशु पालन,,पशु चिकित्सा सेवायें तथा पशु स्वास्थ्य,यात्रा व्यय,false,,
Revenue,Agriculture & Allied Dept (Animal Husbandry),015,2403,Animal Husbandry,00,,101,Pensions and Other Retirement Benefits,02,00,0205,राष्ट्रीय पशु स्वास्थ्य तथा रोग नियंत्रण कार्यक्रम,,पशु रोग नियंत्रण योजना (के .60/रा.40-के .+रा.) 4123-UP9,11,Stationery and Printing of Forms,3.00,50.00,50.00,65.00,2403.00.101.02.00.0205.11,2026-27,Uttar Pradesh/Grants/015 Agriculture & Allied Dept (Animal Husbandry).pdf,8,false,पशु पालन,,पशु चिकित्सा सेवायें तथा पशु स्वास्थ्य,लेखन सामग्री और फार्मों की छपाई,false,,
Revenue,Agriculture & Allied Dept (Animal Husbandry),015,2403,Animal Husbandry,00,,101,Pensions and Other Retirement Benefits,02,00,0205,राष्ट्रीय पशु स्वास्थ्य तथा रोग नियंत्रण कार्यक्रम,,पशु रोग नियंत्रण योजना (के .60/रा.40-के .+रा.) 4123-UP9,15,Maintenance of Vehicles and Purchase of Petrol etc.,6.60,75.00,75.00,97.50,2403.00.101.02.00.0205.15,2026-27,Uttar Pradesh/Grants/015 Agriculture & Allied Dept (Animal Husbandry).pdf,8,false,पशु पालन,,पशु चिकित्सा सेवायें तथा पशु स्वास्थ्य,गाड़ियों का अनुरक्षण और पेट्रोल आदि की खरीद,false,,
Revenue,Agriculture & Allied Dept (Animal Husbandry),015,2403,Animal Husbandry,00,,101,Pensions and Other Retirement Benefits,02,00,0205,राष्ट्रीय पशु स्वास्थ्य तथा रोग नियंत्रण कार्यक्रम,,पशु रोग नियंत्रण योजना (के .60/रा.40-के .+रा.) 4123-UP9,18,Publication,,10.00,10.00,10.00,2403.00.101.02.00.0205.18,2026-27,Uttar Pradesh/Grants/015 Agriculture & Allied Dept (Animal Husbandry).pdf,8,false,पशु पालन,,पशु चिकित्सा सेवायें तथा पशु स्वास्थ्य,प्रकाशन,false,,
Revenue,Agriculture & Allied Dept (Animal Husbandry),015,2403,Animal Husbandry,00,,101,Pensions and Other Retirement Benefits,02,00,0205,राष्ट्रीय पशु स्वास्थ्य तथा रोग नियंत्रण कार्यक्रम,,पशु रोग नियंत्रण योजना (के .60/रा.40-के .+रा.) 4123-UP9,19,"Advertisement, Sales and Publicity Expenses",,10.00,10.00,10.00,2403.00.101.02.00.0205.19,2026-27,Uttar Pradesh/Grants/015 Agriculture & Allied Dept (Animal Husbandry).pdf,8,false,पशु पालन,,पशु चिकित्सा सेवायें तथा पशु स्वास्थ्य,"विज्ञापन, बिक्री और विख्यापन व्यय",false,,
Revenue,Agriculture & Allied Dept (Animal Husbandry),015,2403,Animal Husbandry,00,,101,Pensions and Other Retirement Benefits,02,00,0205,राष्ट्रीय पशु स्वास्थ्य तथा रोग नियंत्रण कार्यक्रम,,पशु रोग नियंत्रण योजना (के .60/रा.40-के .+रा.) 4123-UP9,29,Maintenance,,10.00,8.00,10.00,2403.00.101.02.00.0205.29,2026-27,Uttar Pradesh/Grants/015 Agriculture & Allied Dept (Animal Husbandry).pdf,8,false,पशु पालन,,पशु चिकित्सा सेवायें तथा पशु स्वास्थ्य,अनुरक्षण,false,,
Revenue,Agriculture & Allied Dept (Animal Husbandry),015,2403,Animal Husbandry,00,,101,Pensions and Other Retirement Benefits,02,00,0205,राष्ट्रीय पशु स्वास्थ्य तथा रोग नियंत्रण कार्यक्रम,,पशु रोग नियंत्रण योजना (के .60/रा.40-के .+रा.) 4123-UP9,39,Medicines and Chemicals,5482.73,13578.68,13578.68,17650.00,2403.00.101.02.00.0205.39,2026-27,Uttar Pradesh/Grants/015 Agriculture & Allied Dept (Animal Husbandry).pdf,8,false,पशु पालन,,पशु चिकित्सा सेवायें तथा पशु स्वास्थ्य,औषधि तथा रसायन,false,,
Revenue,Agriculture & Allied Dept (Animal Husbandry),015,2403,Animal Husbandry,00,,101,Pensions and Other Retirement Benefits,02,00,0205,राष्ट्रीय पशु स्वास्थ्य तथा रोग नियंत्रण कार्यक्रम,,पशु रोग नियंत्रण योजना (के .60/रा.40-के .+रा.) 4123-UP9,42,Other Expenditure,,281.00,210.75,365.00,2403.00.101.02.00.0205.42,2026-27,Uttar Pradesh/Grants/015 Agriculture & Allied Dept (Animal Husbandry).pdf,8,false,पशु पालन,,पशु चिकित्सा सेवायें तथा पशु स्वास्थ्य,अन्य व्यय,false,,
Revenue,Agriculture & Allied Dept (Animal Husbandry),015,2403,Animal Husbandry,00,,101,Pensions and Other Retirement Benefits,02,00,0205,राष्ट्रीय पशु स्वास्थ्य तथा रोग नियंत्रण कार्यक्रम,,पशु रोग नियंत्रण योजना (के .60/रा.40-के .+रा.) 4123-UP9,43,Material and Supplies,86.40,600.00,600.00,780.00,2403.00.101.02.00.0205.43,2026-27,Uttar Pradesh/Grants/015 Agriculture & Allied Dept (Animal Husbandry).pdf,8,false,पशु पालन,,पशु चिकित्सा सेवायें तथा पशु स्वास्थ्य,सामग्री एवं सम्पूर्ति,false,,
Revenue,Agriculture & Allied Dept (Animal Husbandry),015,2403,Animal Husbandry,00,,101,Pensions and Other Retirement Benefits,02,00,0205,राष्ट्रीय पशु स्वास्थ्य तथा रोग नियंत्रण कार्यक्रम,,पशु रोग नियंत्रण योजना (के .60/रा.40-के .+रा.) 4123-UP9,46,Purchase of Computer Hardware / Software,3.00,10.00,10.00,15.00,2403.00.101.02.00.0205.46,2026-27,Uttar Pradesh/Grants/015 Agriculture & Allied Dept (Animal Husbandry).pdf,8,false,पशु पालन,,पशु चिकित्सा सेवायें तथा पशु स्वास्थ्य,कम्प्यूटर हार्डवेयर/साफ्टवेयर का क्रय,false,,
Revenue,Agriculture & Allied Dept (Animal Husbandry),015,2403,Animal Husbandry,00,,101,Pensions and Other Retirement Benefits,02,00,0205,राष्ट्रीय पशु स्वास्थ्य तथा रोग नियंत्रण कार्यक्रम,,पशु रोग नियंत्रण योजना (के .60/रा.40-के .+रा.) 4123-UP9,47,Computer Maintenance / Related Stationery,3.00,20.00,20.00,25.00,2403.00.101.02.00.0205.47,2026-27,Uttar Pradesh/Grants/015 Agriculture & Allied Dept (Animal Husbandry).pdf,8,false,पशु पालन,,पशु चिकित्सा सेवायें तथा पशु स्वास्थ्य,कम्प्यूटर अनुरक्षण/तत्सम्बन्धी स्टेशनरी का क्रय,false,,
Revenue,Agriculture & Allied Dept (Animal Husbandry),015,2403,Animal Husbandry,00,,101,Pensions and Other Retirement Benefits,02,00,0210,राष्ट्रीय पशु स्वास्थ्य तथा रोग नियंत्रण कार्यक्रम,,उत्तर प्रदेश वेटरिनरी काउन्सिल (राज्य योजना),01,Salaries,,57.96,46.37,57.96,2403.00.101.02.00.0210.01,2026-27,Uttar Pradesh/Grants/015 Agriculture & Allied Dept (Animal Husbandry).pdf,8,false,पशु पालन,,पशु चिकित्सा सेवायें तथा पशु स्वास्थ्य,वेतन,false,,
Revenue,Agriculture & Allied Dept (Animal Husbandry),015,2403,Animal Husbandry,00,,101,Pensions and Other Retirement Benefits,02,00,0210,राष्ट्रीय पशु स्वास्थ्य तथा रोग नियंत्रण कार्यक्रम,,उत्तर प्रदेश वेटरिनरी काउन्सिल (राज्य योजना),02,Wages,0.10,0.10,0.10,0.10,2403.00.101.02.00.0210.02,2026-27,Uttar Pradesh/Grants/015 Agriculture & Allied Dept (Animal Husbandry).pdf,8,false,पशु पालन,,पशु चिकित्सा सेवायें तथा पशु स्वास्थ्य,मजदूरी,false,,
Revenue,Agriculture & Allied Dept (Animal Husbandry),015,2403,Animal Husbandry,00,,101,Pensions and Other Retirement Benefits,02,00,0210,राष्ट्रीय पशु स्वास्थ्य तथा रोग नियंत्रण कार्यक्रम,,उत्तर प्रदेश वेटरिनरी काउन्सिल (राज्य योजना),03,Dearness Allowance,,34.78,27.82,37.67,2403.00.101.02.00.0210.03,2026-27,Uttar Pradesh/Grants/015 Agriculture & Allied Dept (Animal Husbandry).pdf,8,false,पशु पालन,,पशु चिकित्सा सेवायें तथा पशु स्वास्थ्य,मंहगाई भत्ता,false,,
