section,ministry,demand_no,major_head,major_head_name,sub_major,sub_major_head_name,minor_head,minor_head_name,sub_head,detailed_head,unique_state_code,sub_head_name,detailed_head_name,unique_state_code_name,object_head,object_head_name,actuals_2024_25,be_2025_26,re_2025_26,be_2026_27,full_code,financial_year,source_pdf,source_page,charged,major_head_name_hi,sub_major_head_name_hi,minor_head_name_hi,object_head_name_hi,recovery_flag,gap_flag,gap_reason
Revenue,Agriculture & Allied Dept (Dairy Development),016,2404,Dairy Development,00,,001,Direction and Administration,03,00,0000,सहकारी दुग्ध सप्लाई योजनायें,,,47,Computer Maintenance / Related Stationery,5.00,5.00,5.00,5.00,2404.00.001.03.00.0000.47,2026-27,Uttar Pradesh/Grants/016 Agriculture & Allied Dept (Dairy Development).pdf,5,false,डेरी विकास,,निदेशन तथा प्रशासन,कम्प्यूटर अनुरक्षण/तत्सम्बन्धी स्टेशनरी का क्रय,false,,
Revenue,Agriculture & Allied Dept (Dairy Development),016,2404,Dairy Development,00,,001,Direction and Administration,03,00,0000,सहकारी दुग्ध सप्लाई योजनायें,,,49,Medical Expenses,58.38,65.00,65.00,65.00,2404.00.001.03.00.0000.49,2026-27,Uttar Pradesh/Grants/016 Agriculture & Allied Dept (Dairy Development).pdf,5,false,डेरी विकास,,निदेशन तथा प्रशासन,चिकित्सा व्यय,false,,
Revenue,Agriculture & Allied Dept (Dairy Development),016,2404,Dairy Development,00,,001,Direction and Administration,03,00,0000,सहकारी दुग्ध सप्लाई योजनायें,,,51,Uniform Expenses,0.34,1.00,1.00,1.00,2404.00.001.03.00.0000.51,2026-27,Uttar Pradesh/Grants/016 Agriculture & Allied Dept (Dairy Development).pdf,5,false,डेरी विकास,,निदेशन तथा प्रशासन,वर्दी व्यय,false,,
Revenue,Agriculture & Allied Dept (Dairy Development),016,2404,Dairy Development,00,,001,Direction and Administration,03,00,0000,सहकारी दुग्ध सप्लाई योजनायें,,,55,House Rent Allowance,114.37,150.00,120.00,150.00,2404.00.001.03.00.0000.55,2026-27,Uttar Pradesh/Grants/016 Agriculture & Allied Dept (Dairy Development).pdf,5,false,डेरी विकास,,निदेशन तथा प्रशासन,मकान किराया भत्ता,false,,
Revenue,Agriculture & Allied Dept (Dairy Development),016,2404,Dairy Development,00,,001,Direction and Administration,03,00,0000,सहकारी दुग्ध सप्लाई योजनायें,,,58,Payment for Outsourcing Services,,15.00,15.00,15.00,2404.00.001.03.00.0000.58,2026-27,Uttar Pradesh/Grants/016 Agriculture & Allied Dept (Dairy Development).pdf,5,false,डेरी विकास,,निदेशन तथा प्रशासन,आउट सोर्सिग सेवाओं हेतु भुगतान,false,,
Revenue,Agriculture & Allied Dept (Dairy Development),016,2404,Dairy Development,00,,102,Soil Conservation,03,00,0301,दुग्ध विकास कार्यक्रम,,दुग्ध उत्पादकों को तकनीकी निवेश (जिला योजना),20,Grants-in-Aid - General (Non-Salary),463.42,464.10,371.28,500.00,2404.00.102.03.00.0301.20,2026-27,Uttar Pradesh/Grants/016 Agriculture & Allied Dept (Dairy Development).pdf,6,false,डेरी विकास,,डेरी विकास परियोजनायें,सहायता अनुदान - सामान्य (गैर वेतन),false,,
Revenue,Agriculture & Allied Dept (Dairy Development),016,2404,Dairy Development,00,,102,Soil Conservation,03,00,0302,दुग्ध विकास कार्यक्रम,,पी.सी.डी.एफ. की विपणन व्यवस्था का सुदृढ़ीकरण,20,Grants-in-Aid - General (Non-Salary),,,400.00,,2404.00.102.03.00.0302.20,2026-27,Uttar Pradesh/Grants/016 Agriculture & Allied Dept (Dairy Development).pdf,6,false,डेरी विकास,,डेरी विकास परियोजनायें,सहायता अनुदान - सामान्य (गैर वेतन),false,discontinued,No BE 2026-27 amount in source row
Revenue,Agriculture & Allied Dept (Dairy Development),016,2404,Dairy Development,00,,102,Soil Conservation,03,00,0305,दुग्ध विकास कार्यक्रम,,सूचना तकनीक एवं कम्प्युटरीकरण,27,Subsidy,185.75,200.00,280.00,250.00,2404.00.102.03.00.0305.27,2026-27,Uttar Pradesh/Grants/016 Agriculture & Allied Dept (Dairy Development).pdf,6,false,डेरी विकास,,डेरी विकास परियोजनायें,सब्सिडी,false,,
Revenue,Agriculture & Allied Dept (Dairy Development),016,2404,Dairy Development,00,,102,Soil Conservation,03,00,0306,दुग्ध विकास कार्यक्रम,,कृ षकों का प्रशिक्षण कार्यक्रम,44,Travel and Other Incidental Expenses for Training,400.00,400.00,400.00,450.00,2404.00.102.03.00.0306.44,2026-27,Uttar Pradesh/Grants/016 Agriculture & Allied Dept (Dairy Development).pdf,6,false,डेरी विकास,,डेरी विकास परियोजनायें,प्रशिक्षण हेतु यात्रा एवं अन्य प्रासंगिक व्यय,false,,
Revenue,Agriculture & Allied Dept (Dairy Development),016,2404,Dairy Development,00,,102,Soil Conservation,03,00,0313,दुग्ध विकास कार्यक्रम,,एन.पी.डी.डी. घटक-ए योजना हेतु राज्यांश,20,Grants-in-Aid - General (Non-Salary),,,,3897.50,2404.00.102.03.00.0313.20,2026-27,Uttar Pradesh/Grants/016 Agriculture & Allied Dept (Dairy Development).pdf,6,false,डेरी विकास,,डेरी विकास परियोजनायें,सहायता अनुदान - सामान्य (गैर वेतन),false,new,BE 2026-27 amount present with no prior-year amounts in source row
Revenue,Agriculture & Allied Dept (Dairy Development),016,2404,Dairy Development,00,,102,Soil Conservation,04,00,0000,वर्तमान दुग्ध संघों के सुदृढ़ीकरण एवं पुनर्जीवित करने की योजना के अन्तर्गत दुग्ध संघों,,,20,Grants-in-Aid - General (Non-Salary),7972.75,8000.00,8000.00,8000.00,2404.00.102.04.00.0000.20,2026-27,Uttar Pradesh/Grants/016 Agriculture & Allied Dept (Dairy Development).pdf,6,false,डेरी विकास,,डेरी विकास परियोजनायें,सहायता अनुदान - सामान्य (गैर वेतन),false,,
Revenue,Agriculture & Allied Dept (Dairy Development),016,2404,Dairy Development,00,,102,Soil Conservation,09,00,0000,उ 0 प्र 0 दुग्ध नीति - 2018,,,20,Grants-in-Aid - General (Non-Salary),1275.89,500.00,400.00,50.00,2404.00.102.09.00.0000.20,2026-27,Uttar Pradesh/Grants/016 Agriculture & Allied Dept (Dairy Development).pdf,6,false,डेरी विकास,,डेरी विकास परियोजनायें,सहायता अनुदान - सामान्य (गैर वेतन),false,,
Revenue,Agriculture & Allied Dept (Dairy Development),016,2404,Dairy Development,00,,102,Soil Conservation,10,00,0000,उत्तर प्रदेश राज्य दुग्ध परिषद को वित्तीय सहायता,,,20,Grants-in-Aid - General (Non-Salary),114.11,89.15,71.32,68.10,2404.00.102.10.00.0000.20,2026-27,Uttar Pradesh/Grants/016 Agriculture & Allied Dept (Dairy Development).pdf,6,false,डेरी विकास,,डेरी विकास परियोजनायें,सहायता अनुदान - सामान्य (गैर वेतन),false,,
Revenue,Agriculture & Allied Dept (Dairy Development),016,2404,Dairy Development,00,,102,Soil Conservation,11,00,0000,उत्तर प्रदेश दुग्ध उत्पाद प्रोत्साहन नीति- 2022,,,20,Grants-in-Aid - General (Non-Salary),918.58,2500.00,2000.00,2500.00,2404.00.102.11.00.0000.20,2026-27,Uttar Pradesh/Grants/016 Agriculture & Allied Dept (Dairy Development).pdf,6,false,डेरी विकास,,डेरी विकास परियोजनायें,सहायता अनुदान - सामान्य (गैर वेतन),false,,
Revenue,Agriculture & Allied Dept (Dairy Development),016,2404,Dairy Development,00,,102,Soil Conservation,12,00,0000,नन्द बाबा दुग्ध मिशन,,,20,Grants-in-Aid - General (Non-Salary),1742.77,20000.00,16000.00,20500.00,2404.00.102.12.00.0000.20,2026-27,Uttar Pradesh/Grants/016 Agriculture & Allied Dept (Dairy Development).pdf,6,false,डेरी विकास,,डेरी विकास परियोजनायें,सहायता अनुदान - सामान्य (गैर वेतन),false,,
Revenue,Agriculture & Allied Dept (Dairy Development),016,2404,Dairy Development,00,,800,Other Expenditure,03,00,0000,गोकु ल पुरस्कार का वितरण,,,42,Other Expenditure,55.73,55.73,41.80,55.73,2404.00.800.03.00.0000.42,2026-27,Uttar Pradesh/Grants/016 Agriculture & Allied Dept (Dairy Development).pdf,6,false,डेरी विकास,,अन्य व्यय,अन्य व्यय,false,,
Revenue,Agriculture & Allied Dept (Dairy Development),016,2404,Dairy Development,00,,800,Other Expenditure,04,00,0000,“नन्द बाबा पुरस्कार”,,,42,Other Expenditure,57.66,58.00,43.50,58.00,2404.00.800.04.00.0000.42,2026-27,Uttar Pradesh/Grants/016 Agriculture & Allied Dept (Dairy Development).pdf,7,false,डेरी विकास,,अन्य व्यय,अन्य व्यय,false,,
Capital,Agriculture & Allied Dept (Dairy Development),016,4404,Capital Outlay on Dairy Development,00,,102,Soil Conservation,03,00,0000,नन्द बाबा दुग्ध मिशन,,,24,Major Works,450.00,300.00,270.00,500.00,4404.00.102.03.00.0000.24,2026-27,Uttar Pradesh/Grants/016 Agriculture & Allied Dept (Dairy Development).pdf,8,false,डेरी विकास पर पूंजीगत परिव्यय,,डेरी विकास परियोजनायें,वृहत् निर्माण कार्य,false,,
Loans,Agriculture & Allied Dept (Dairy Development),016,6404,Loans for Dairy Development,00,,190,Investment in Public Sector and Other Undertakings,03,00,0000,जनपद मेरठ व वाराणसी में डेयरी परियोजनाओं हेतु पी.सी.डी.एफ. को ऋण,,,30,Investment / Loan,,,1100.00,,6404.00.190.03.00.0000.30,2026-27,Uttar Pradesh/Grants/016 Agriculture & Allied Dept (Dairy Development).pdf,8,false,डेरी विकास के लिए कर्ज,,सार्वजनिक क्षेत्र के तथा अन्य उपक्रमों को कर्ज,निवेश/ऋण,false,discontinued,No BE 2026-27 amount in source row
Loans,Agriculture & Allied Dept (Dairy Development),016,6404,Loans for Dairy Development,00,,190,Investment in Public Sector and Other Undertakings,05,00,0000,कर्मचारियों के वेतन भुगतान हेतु पी0 सी0 डी0 एफ 0 को ऋण,,,30,Investment / Loan,3950.00,1414.69,1414.69,1379.36,6404.00.190.05.00.0000.30,2026-27,Uttar Pradesh/Grants/016 Agriculture & Allied Dept (Dairy Development).pdf,8,false,डेरी विकास के लिए कर्ज,,सार्वजनिक क्षेत्र के तथा अन्य उपक्रमों को कर्ज,निवेश/ऋण,false,,
Loans,Agriculture & Allied Dept (Dairy Development),016,6404,Loans for Dairy Development,00,,190,Investment in Public Sector and Other Undertakings,08,00,0801,मथुरा में नवीन डेरी की स्थापना,,पी0 सी0 डी0 एफ 0 को ऋण,30,Investment / Loan,,2300.00,2300.00,2300.00,6404.00.190.08.00.0801.30,2026-27,Uttar Pradesh/Grants/016 Agriculture & Allied Dept (Dairy Development).pdf,8,false,डेरी विकास के लिए कर्ज,,सार्वजनिक क्षेत्र के तथा अन्य उपक्रमों को कर्ज,निवेश/ऋण,false,,
